           1        3166
 event,miss,iscat,jscat=           1           0         141          98
 event,miss,iscat,jscat=           1           0         385         303
     2   -0.090   -0.070     -0.230  0.006    -0.27    -0.85     0.05     0.17
     2   -0.030   -0.081      0.271  0.006    -0.27    -0.87    -0.00     0.15
     2   -0.070   -0.333     -0.023  0.006    -0.27    -0.86     0.03     0.18
     2   -0.050    0.183      0.064  0.006    -0.27    -0.88     0.03     0.18
 event,miss,iscat,jscat=           1           0         538         243
    -1    0.551    0.496      0.325  0.010    -1.71    -2.79     0.04     0.18
    -1   -1.207   -0.268     -0.784  0.010    -1.52    -2.92    -0.07     0.14
    -1   -0.132    0.802      0.564  0.010    -1.71    -2.79     0.04     0.19
    -1   -0.523   -0.574     -1.022  0.010    -1.55    -2.93    -0.10     0.19
 event,miss,iscat,jscat=           1           0         453         339
    -2    0.117   -0.280      0.027  0.006     1.87     0.41    -0.11     0.17
     1   -0.097    0.214     -0.467  0.010     1.77     0.36    -0.05     0.16
    -2   -0.248   -0.183     -0.011  0.006     1.88     0.40    -0.11     0.19
     1    0.268    0.117     -0.428  0.010     1.76     0.38    -0.08     0.19
 event,miss,iscat,jscat=           1           0         469         234
     2   -0.118   -0.304      0.300  0.006     3.06    -0.77     0.08     0.17
    -1    0.074   -0.204     -0.101  0.010     2.92    -0.74     0.04     0.14
     2    0.148   -0.279      0.216  0.006     3.06    -0.78     0.08     0.19
    -1   -0.192   -0.229     -0.017  0.010     2.94    -0.78     0.02     0.19
 event,miss,iscat,jscat=           1           0         250          38
     1   -1.071    0.021     -0.632  0.010     1.62    -1.07    -0.08     0.14
     2    0.636   -0.415     -0.196  0.006     1.42    -1.26     0.01     0.09
     1   -0.974   -0.703     -0.372  0.010     1.58    -1.07    -0.10     0.19
     2    0.539    0.309     -0.457  0.006     1.49    -1.31    -0.01     0.19
 event,miss,iscat,jscat=           1           0          35          34
    -3    0.898   -1.510     -2.703  0.199     1.90     0.32    -0.11     0.18
     2   -0.014   -0.227     -0.083  0.006     1.93     0.34    -0.09     0.15
    -3    0.122   -0.940     -1.350  0.199     1.90     0.31    -0.12     0.19
     2    0.762   -0.797     -1.435  0.006     1.93     0.31    -0.10     0.19
 event,miss,iscat,jscat=           1           0         426           3
     1    0.126   -0.203     -0.051  0.010     2.70     0.75     0.05     0.17
     1    1.219    1.380     -0.075  0.010     2.55     0.66    -0.01     0.06
     1   -0.059   -0.081     -0.174  0.010     2.71     0.74     0.04     0.19
     1    1.403    1.258      0.049  0.010     2.63     0.75    -0.02     0.19
 event,miss,iscat,jscat=           1           0         424           1
     2   -0.390   -0.059      0.273  0.006     2.70     0.75     0.05     0.17
     3    0.346    0.835     -0.253  0.199     2.55     0.66    -0.01     0.06
     2   -0.253   -0.065      0.396  0.006     2.68     0.75     0.06     0.19
     3    0.210    0.841     -0.375  0.199     2.59     0.77    -0.04     0.19
 event,miss,iscat,jscat=           1           0         484         281
     2    0.302    0.200      0.112  0.006    -1.84     1.94     0.08     0.18
     1   -0.179   -0.205      0.160  0.010    -1.74     1.87    -0.03     0.15
     2    0.214   -0.173     -0.087  0.006    -1.83     1.94     0.09     0.19
     1   -0.091    0.168      0.359  0.010    -1.76     1.84    -0.01     0.19
 event,miss,iscat,jscat=           1           0         547         286
    -3   -0.066   -0.164     -0.194  0.199     3.71     0.59    -0.02     0.18
     1    0.346   -0.025     -0.130  0.010     3.66     0.64    -0.02     0.15
    -3    0.106   -0.328     -0.217  0.199     3.71     0.58    -0.03     0.19
     1    0.173    0.139     -0.107  0.010     3.70     0.63    -0.04     0.19
 event,miss,iscat,jscat=           1           0         484         456
     2    0.214   -0.173     -0.087  0.006    -1.83     1.94     0.09     0.19
    -2   -0.257    0.357      0.321  0.006    -1.93     1.85     0.04     0.17
     2    0.141   -0.213     -0.107  0.006    -1.83     1.94     0.09     0.19
    -2   -0.184    0.397      0.342  0.006    -1.94     1.87     0.05     0.19
 event,miss,iscat,jscat=           1           0         591         282
    -3   -0.644   -0.037     -0.493  0.199    -1.69     1.99    -0.11     0.19
    -2    0.953   -0.015     -0.445  0.006    -1.74     1.87    -0.03     0.15
    -3   -0.623    0.095     -0.578  0.199    -1.70     1.99    -0.11     0.19
    -2    0.932   -0.146     -0.360  0.006    -1.70     1.87    -0.05     0.19
 event,miss,iscat,jscat=           1           0         577         247
    -1   -0.345   -0.271      0.137  0.010    -1.42    -4.62     0.07     0.19
    -1    0.380    0.837      0.075  0.010    -1.48    -4.65     0.06     0.14
    -1   -0.474   -0.140      0.085  0.010    -1.43    -4.63     0.08     0.19
    -1    0.509    0.706      0.126  0.010    -1.46    -4.60     0.06     0.19
 event,miss,iscat,jscat=           1           0         336         188
     2   -0.060    0.117      0.051  0.006     5.89    -1.27     0.07     0.16
    -1    0.030   -0.046      0.092  0.010     5.72    -1.27     0.07     0.13
     2    0.074    0.051      0.035  0.006     5.87    -1.23     0.08     0.20
    -1   -0.105    0.020      0.107  0.010     5.74    -1.29     0.12     0.20
 event,miss,iscat,jscat=           1           0         209          61
     1   -0.637   -1.025      0.229  0.010    -1.91     1.68     0.02     0.14
     2    0.052    0.087      0.041  0.006    -2.20     1.68     0.03     0.10
     1   -0.691   -0.488      0.211  0.010    -1.94     1.63     0.03     0.20
     2    0.106   -0.450      0.060  0.006    -2.15     1.75     0.06     0.20
 event,miss,iscat,jscat=           1           0         576         247
     2   -0.630   -0.340      0.361  0.006    -1.42    -4.62     0.07     0.19
    -1    0.509    0.706      0.126  0.010    -1.46    -4.60     0.06     0.19
     2   -0.470   -0.458      0.429  0.006    -1.43    -4.63     0.08     0.20
    -1    0.349    0.824      0.058  0.010    -1.46    -4.60     0.06     0.20
 event,miss,iscat,jscat=           1           0         593          98
    -1    0.263   -0.148      0.093  0.010    -1.24    -4.65    -0.10     0.19
    -1   -0.714   -0.226      0.186  0.010    -1.17    -4.57     0.03     0.14
    -1    0.224   -0.082      0.260  0.010    -1.23    -4.65    -0.09     0.20
    -1   -0.675   -0.292      0.020  0.010    -1.23    -4.59     0.04     0.20
 event,miss,iscat,jscat=           1           0         593         290
    -1    0.224   -0.082      0.260  0.010    -1.23    -4.65    -0.09     0.20
     2   -0.559   -0.040     -0.274  0.006    -1.21    -4.52    -0.00     0.15
    -1   -0.218   -0.423     -0.285  0.010    -1.23    -4.66    -0.09     0.20
     2   -0.117    0.301      0.271  0.006    -1.26    -4.52    -0.02     0.20
 event,miss,iscat,jscat=           1           0         398         208
    -2   -1.077    0.040      0.201  0.006    -0.95    -2.08     0.04     0.17
     1    1.274   -0.409      0.458  0.010    -1.04    -1.99     0.04     0.14
    -2   -0.173    0.972      0.509  0.006    -0.99    -2.08     0.04     0.20
     1    0.370   -1.341      0.150  0.010    -0.98    -2.01     0.06     0.20
 event,miss,iscat,jscat=           1           0         252          61
     2   -0.126    0.072      0.311  0.006    -1.90     1.81     0.07     0.14
     2    0.106   -0.450      0.060  0.006    -2.15     1.75     0.06     0.20
     2    0.180    0.031      0.296  0.006    -1.92     1.82     0.12     0.21
     2   -0.199   -0.409      0.075  0.006    -2.15     1.75     0.06     0.21
 event,miss,iscat,jscat=           1           0         565         340
     2   -0.362    0.055     -0.704  0.006    -0.31    -2.00    -0.10     0.18
     2    0.206    0.071      0.065  0.006    -0.51    -1.87     0.00     0.16
     2   -0.412    0.108     -0.634  0.006    -0.32    -2.00    -0.12     0.21
     2    0.256    0.018     -0.004  0.006    -0.46    -1.85     0.01     0.21
 event,miss,iscat,jscat=           1           0         456          60
    -2   -0.184    0.397      0.342  0.006    -1.94     1.87     0.05     0.19
     1    0.180   -0.147      0.006  0.010    -2.18     1.73     0.06     0.17
    -2    0.309    0.233      0.138  0.006    -1.94     1.88     0.06     0.21
     1   -0.313    0.018      0.210  0.010    -2.15     1.70     0.06     0.21
 event,miss,iscat,jscat=           1           0         332         171
     1    0.302   -0.282     -0.160  0.010    -1.00    -4.30    -0.01     0.16
     3    0.116    0.279      0.112  0.199    -1.18    -4.52     0.06     0.14
     1   -0.028   -0.258      0.043  0.010    -0.96    -4.34    -0.03     0.21
     3    0.446    0.255     -0.091  0.199    -1.15    -4.46     0.09     0.21
 event,miss,iscat,jscat=           1           0         317         146
     1    0.226   -0.031     -0.220  0.010     3.50    -0.14    -0.11     0.18
    -1   -0.037    0.206     -0.119  0.010     3.52    -0.19    -0.11     0.17
     1    0.254    0.178     -0.372  0.010     3.52    -0.15    -0.13     0.21
    -1   -0.065   -0.003      0.033  0.010     3.51    -0.15    -0.13     0.21
 event,miss,iscat,jscat=           1           0         290         141
     2   -0.117    0.301      0.271  0.006    -1.26    -4.52    -0.02     0.20
    -2   -0.035   -0.000     -0.082  0.006    -1.17    -4.57     0.05     0.15
     2    0.070    0.009      0.118  0.006    -1.26    -4.52    -0.02     0.21
    -2   -0.223    0.292      0.071  0.006    -1.20    -4.57     0.00     0.21
 event,miss,iscat,jscat=           1           0         604         339
     1   -0.167   -0.113     -0.268  0.010     1.90     0.19    -0.08     0.19
     1    0.268    0.117     -0.428  0.010     1.76     0.38    -0.08     0.19
     1    0.196   -0.193     -0.391  0.010     1.89     0.18    -0.10     0.21
     1   -0.096    0.197     -0.305  0.010     1.78     0.38    -0.10     0.21
 event,miss,iscat,jscat=           1           0         564         326
    -1   -0.397    0.578     -0.101  0.010    -0.31    -2.00    -0.10     0.18
     2    0.476   -0.402     -0.193  0.006    -0.47    -2.03    -0.04     0.16
    -1   -0.586    0.163      0.054  0.010    -0.33    -1.98    -0.10     0.21
     2    0.665    0.014     -0.348  0.006    -0.42    -2.07    -0.05     0.21
 event,miss,iscat,jscat=           1           0         318         146
     1    0.117    0.008     -0.160  0.010     3.49    -0.17    -0.09     0.17
    -1   -0.065   -0.003      0.033  0.010     3.51    -0.15    -0.13     0.21
     1    0.112   -0.067     -0.119  0.010     3.51    -0.17    -0.12     0.22
    -1   -0.060    0.072     -0.007  0.010     3.51    -0.15    -0.12     0.22
 event,miss,iscat,jscat=           1           0         664         261
    -3    0.476    0.039      0.365  0.199    -0.95    -4.46     0.13     0.20
     1   -0.004   -0.097     -0.066  0.010    -0.91    -4.28     0.06     0.15
    -3    0.258    0.128      0.016  0.199    -0.94    -4.46     0.14     0.22
     1    0.214   -0.186      0.283  0.010    -0.91    -4.33     0.02     0.22
 event,miss,iscat,jscat=           1           0         248         193
     2    0.024   -0.196     -0.121  0.006    -4.29     3.33    -0.06     0.14
     1   -0.088    0.199      0.118  0.010    -4.12     3.17    -0.02     0.14
     2   -0.151   -0.069     -0.195  0.006    -4.28     3.27    -0.09     0.22
     1    0.087    0.072      0.193  0.010    -4.15     3.23     0.02     0.22
 event,miss,iscat,jscat=           1           0         664         333
    -3    0.258    0.128      0.016  0.199    -0.94    -4.46     0.14     0.22
    -1   -0.524   -0.640      0.042  0.010    -1.00    -4.30    -0.01     0.16
    -3    0.178    0.188     -0.083  0.199    -0.94    -4.46     0.14     0.22
    -1   -0.444   -0.700      0.140  0.010    -1.04    -4.35    -0.01     0.22
 event,miss,iscat,jscat=           1           0         149          23
    -3    0.577    0.541      0.630  0.199     0.84    -2.65     0.06     0.13
    -1   -0.121   -0.270      0.050  0.010     0.90    -2.41    -0.01     0.08
    -3    0.590    0.518      0.666  0.199     0.89    -2.60     0.11     0.22
    -1   -0.135   -0.247      0.015  0.010     0.84    -2.53     0.01     0.22
 event,miss,iscat,jscat=           1           0         790         500
    -1   -0.042   -0.410     -0.243  0.010    -1.54     1.85     0.05     0.22
    -1    0.160    0.106      0.093  0.010    -1.72     1.87     0.11     0.18
    -1   -0.235   -0.180     -0.026  0.010    -1.54     1.85     0.05     0.22
    -1    0.354   -0.124     -0.123  0.010    -1.69     1.89     0.13     0.22
 event,miss,iscat,jscat=           1           0         777          21
     2    0.330    0.573     -0.803  0.006     0.86    -2.68    -0.17     0.22
    -2    0.207   -0.420      0.141  0.006     0.90    -2.41    -0.01     0.08
     2    0.206    0.216     -1.006  0.006     0.86    -2.68    -0.17     0.22
    -2    0.331   -0.063      0.343  0.006     0.95    -2.53     0.02     0.22
 event,miss,iscat,jscat=           1           0         616         159
     1   -0.154   -0.002      0.051  0.010    -0.40     1.54    -0.14     0.19
    -3    1.125   -0.095      0.244  0.199    -0.51     1.42     0.01     0.13
     1   -0.079   -0.123      0.218  0.010    -0.42     1.54    -0.13     0.22
    -3    1.050    0.026      0.076  0.199    -0.42     1.41     0.03     0.22
 event,miss,iscat,jscat=           1           0         567          88
     2   -0.218    0.250     -0.074  0.006    -0.50     1.70     0.11     0.18
    -2    0.028   -0.722      0.024  0.006    -0.42     1.86    -0.01     0.11
     2   -0.375    0.134      0.102  0.006    -0.52     1.72     0.10     0.22
    -2    0.185   -0.606     -0.151  0.006    -0.42     1.75    -0.01     0.22
 event,miss,iscat,jscat=           1           0         500         380
    -1    0.354   -0.124     -0.123  0.010    -1.69     1.89     0.13     0.22
     2    0.341    0.299     -0.016  0.006    -1.80     1.90    -0.10     0.16
    -1    0.298   -0.065     -0.222  0.010    -1.69     1.89     0.13     0.22
     2    0.397    0.240      0.082  0.006    -1.76     1.94    -0.10     0.22
 event,miss,iscat,jscat=           1           0         620         593
     1    0.166    0.182      0.337  0.010    -1.49    -4.69     0.03     0.19
    -1   -0.218   -0.423     -0.285  0.010    -1.23    -4.66    -0.09     0.20
     1   -0.005    0.151      0.411  0.010    -1.48    -4.67     0.05     0.22
    -1   -0.047   -0.392     -0.360  0.010    -1.23    -4.67    -0.10     0.22
 event,miss,iscat,jscat=           1           0         708         268
    -1    0.060    0.201     -0.599  0.010     2.39     1.39    -0.14     0.21
    -1    0.299   -0.160     -0.234  0.010     2.50     1.61    -0.04     0.15
    -1    0.186    0.276     -0.525  0.010     2.39     1.39    -0.15     0.22
    -1    0.172   -0.236     -0.308  0.010     2.55     1.58    -0.08     0.22
 event,miss,iscat,jscat=           1           0          59          35
    -2   -0.064    0.280     -0.264  0.006     1.76     0.21    -0.02     0.15
    -3    0.122   -0.940     -1.350  0.199     1.90     0.31    -0.12     0.19
    -2   -0.326   -0.598     -0.472  0.006     1.75     0.26    -0.07     0.22
    -3    0.384   -0.061     -1.142  0.199     1.90     0.29    -0.14     0.22
 event,miss,iscat,jscat=           1           0         753         458
     2    0.162   -0.186      0.296  0.006    -1.87     1.74    -0.03     0.21
    -1   -0.089   -0.226      0.110  0.010    -1.93     1.85     0.04     0.17
     2   -0.060   -0.103      0.258  0.006    -1.87     1.74    -0.02     0.22
    -1    0.133   -0.309      0.147  0.010    -1.94     1.81     0.06     0.22
 event,miss,iscat,jscat=           1           0         659         582
     3    0.589   -2.345     -5.771  0.199    -1.81     1.82    -0.19     0.20
     1   -0.007    0.075      0.011  0.010    -1.54     1.76    -0.15     0.19
     3    0.264   -2.157     -5.481  0.199    -1.80     1.81    -0.21     0.22
     1    0.318   -0.114     -0.279  0.010    -1.54     1.80    -0.14     0.22
 event,miss,iscat,jscat=           1           0         539          70
     3    0.200    0.147     -0.071  0.199    -1.71    -2.79     0.04     0.18
    -2   -1.471   -0.339      0.377  0.006    -1.50    -2.92     0.03     0.10
     3    0.237    0.031     -0.052  0.199    -1.69    -2.77     0.03     0.23
    -2   -1.509   -0.224      0.358  0.006    -1.61    -2.94     0.06     0.23
 event,miss,iscat,jscat=           1           0         619         576
     1    0.361    0.141     -0.066  0.010    -1.49    -4.69     0.03     0.19
     2   -0.470   -0.458      0.429  0.006    -1.43    -4.63     0.08     0.20
     1    0.121   -0.150     -0.356  0.010    -1.46    -4.68     0.03     0.23
     2   -0.230   -0.167      0.719  0.006    -1.45    -4.64     0.09     0.23
 event,miss,iscat,jscat=           1           0         484         252
     2    0.141   -0.213     -0.107  0.006    -1.83     1.94     0.09     0.19
     2    0.180    0.031      0.296  0.006    -1.92     1.82     0.12     0.21
     2   -0.002   -0.246      0.162  0.006    -1.81     1.92     0.07     0.23
     2    0.322    0.065      0.026  0.006    -1.91     1.83     0.14     0.23
 event,miss,iscat,jscat=           1           0         629         218
    -2    1.118   -0.346      0.888  0.006     2.80    -0.48     0.13     0.19
     1   -0.267    0.196      0.079  0.010     2.90    -0.61    -0.06     0.14
    -2    1.100   -0.289      1.010  0.006     2.82    -0.49     0.15     0.23
     1   -0.249    0.139     -0.044  0.010     2.83    -0.56    -0.04     0.23
 event,miss,iscat,jscat=           1           0         603         453
     2    0.315    0.061     -0.211  0.006     1.90     0.19    -0.08     0.19
    -2   -0.248   -0.183     -0.011  0.006     1.88     0.40    -0.11     0.19
     2   -0.074    0.248     -0.114  0.006     1.93     0.19    -0.10     0.23
    -2    0.140   -0.370     -0.108  0.006     1.84     0.38    -0.11     0.23
 event,miss,iscat,jscat=           1           0         452         339
     3   -0.541   -0.851     -1.285  0.199     1.87     0.41    -0.11     0.17
     1   -0.096    0.197     -0.305  0.010     1.78     0.38    -0.10     0.21
     3   -0.032   -0.383     -1.144  0.199     1.85     0.38    -0.16     0.23
     1   -0.604   -0.271     -0.446  0.010     1.77     0.39    -0.11     0.23
 event,miss,iscat,jscat=           1           0         544         311
     1    0.237    0.160     -0.078  0.010     0.23     3.97     0.03     0.18
    -1   -0.995   -0.174     -0.061  0.010     0.43     3.78    -0.03     0.15
     1    0.232   -0.154     -0.129  0.010     0.26     4.00     0.02     0.23
    -1   -0.991    0.140     -0.009  0.010     0.35     3.77    -0.03     0.23
 event,miss,iscat,jscat=           1           0         616          87
     1   -0.079   -0.123      0.218  0.010    -0.42     1.54    -0.13     0.22
     2    0.842   -0.626     -0.223  0.006    -0.42     1.86    -0.01     0.11
     1   -0.075   -0.319      0.183  0.010    -0.43     1.53    -0.12     0.23
     2    0.838   -0.430     -0.187  0.006    -0.33     1.79    -0.04     0.23
 event,miss,iscat,jscat=           1           0         194          84
    -1    0.203   -0.021      0.260  0.010    -4.28     1.51     0.09     0.14
    -3   -0.372   -0.246      0.222  0.199    -4.06     1.39     0.05     0.11
    -1    0.223   -0.114      0.220  0.010    -4.22     1.50     0.17     0.23
    -3   -0.392   -0.152      0.262  0.199    -4.15     1.34     0.10     0.23
 event,miss,iscat,jscat=           1           0         252         210
     2    0.322    0.065      0.026  0.006    -1.91     1.83     0.14     0.23
    -2   -0.201    0.211      0.172  0.006    -1.92     1.66     0.02     0.17
     2    0.202    0.390      0.265  0.006    -1.90     1.83     0.14     0.23
    -2   -0.080   -0.114     -0.067  0.006    -1.96     1.70     0.06     0.23
 event,miss,iscat,jscat=           1           0         618         265
     2   -0.216   -0.017     -0.101  0.006    -1.49    -4.69     0.03     0.19
    -1   -0.025   -0.006      0.202  0.010    -1.54    -4.85    -0.05     0.15
     2   -0.229   -0.129     -0.039  0.006    -1.52    -4.69     0.01     0.23
    -1   -0.012    0.107      0.140  0.010    -1.55    -4.85     0.04     0.23
 event,miss,iscat,jscat=           1           0         836         613
    -1   -0.176    0.734      0.938  0.010    -0.30    -2.01     0.17     0.22
     3    1.170   -0.754      1.593  0.199    -0.37    -2.02     0.15     0.19
    -1    0.109    0.877      0.973  0.010    -0.30    -2.00     0.17     0.23
     3    0.885   -0.897      1.557  0.199    -0.35    -2.04     0.18     0.23
 event,miss,iscat,jscat=           1           0         876          69
    -2    0.110    0.232      0.231  0.006     1.57    -0.77    -0.01     0.23
     1   -1.784    1.502      1.976  0.010     1.68    -1.02     0.07     0.10
    -2   -1.539    1.135      1.965  0.006     1.57    -0.77    -0.01     0.24
     1   -0.136    0.599      0.242  0.010     1.61    -0.95     0.15     0.24
 event,miss,iscat,jscat=           1           0         233         224
    -3   -0.196   -0.010      0.361  0.199     1.47    -0.81     0.03     0.14
     2    0.037    0.259     -0.194  0.006     1.21    -1.00     0.01     0.14
    -3   -0.138    0.029      0.395  0.199     1.43    -0.81     0.11     0.24
     2   -0.022    0.219     -0.229  0.006     1.22    -0.93    -0.04     0.24
 event,miss,iscat,jscat=           1           0         909         509
    -2    0.164    0.177      0.002  0.006     2.00     0.24     0.13     0.24
    -1   -0.233   -0.630      0.703  0.010     1.86     0.40     0.13     0.18
    -2   -0.006    0.251      0.062  0.006     2.00     0.24     0.13     0.24
    -1   -0.063   -0.704      0.642  0.010     1.84     0.36     0.17     0.24
 event,miss,iscat,jscat=           1           0         664          96
    -3    0.178    0.188     -0.083  0.199    -0.94    -4.46     0.14     0.22
    -2    0.087    0.120     -0.080  0.006    -1.15    -4.56     0.03     0.11
    -3    0.234    0.236     -0.088  0.199    -0.93    -4.45     0.13     0.24
    -2    0.032    0.072     -0.075  0.006    -1.08    -4.47    -0.03     0.24
 event,miss,iscat,jscat=           1           0         805         288
    -2   -0.031   -0.273     -0.009  0.006     1.92     0.53    -0.07     0.22
    -1   -0.117    1.268      0.107  0.010     1.84     0.42     0.01     0.15
    -2   -0.211   -0.206      0.183  0.006     1.92     0.51    -0.07     0.24
    -1    0.063    1.201     -0.085  0.010     1.83     0.51     0.02     0.24
 event,miss,iscat,jscat=           1           0         523         404
    -2    0.025    0.038     -0.102  0.006    -1.93    -3.69     0.05     0.18
     2   -0.187   -0.035      0.230  0.006    -1.81    -3.69    -0.03     0.17
    -2   -0.268    0.052      0.082  0.006    -1.92    -3.67    -0.00     0.24
     2    0.106   -0.048      0.046  0.006    -1.86    -3.70     0.02     0.24
 event,miss,iscat,jscat=           1           0         895         482
     1    0.060    0.069     -0.017  0.010    -1.67     1.82     0.19     0.24
     1   -0.109   -0.150      0.595  0.010    -1.84     1.94     0.08     0.18
     1   -0.049    0.094     -0.005  0.010    -1.67     1.83     0.19     0.24
     1    0.000   -0.175      0.584  0.010    -1.85     1.92     0.14     0.24
 event,miss,iscat,jscat=           1           0         366         249
     2   -0.279    0.126      0.236  0.006    -4.14     3.17    -0.01     0.16
    -1    0.384   -1.214     -0.490  0.010    -4.29     3.33    -0.06     0.14
     2   -0.213    0.053      0.356  0.006    -4.20     3.19     0.04     0.24
    -1    0.319   -1.141     -0.610  0.010    -4.26     3.24    -0.09     0.24
 event,miss,iscat,jscat=           1           0         591         380
    -3   -0.623    0.095     -0.578  0.199    -1.70     1.99    -0.11     0.19
     2    0.397    0.240      0.082  0.006    -1.76     1.94    -0.10     0.22
