     0.02500    421.25061
     0.07500    330.39423
     0.12500    297.93002
     0.17500    252.05089
     0.22500    285.26828
     0.27500    249.98341
     0.32500    221.40117
     0.37500    210.29173
     0.42500    172.19756
     0.47500    159.97235
     0.52500    130.65147
     0.57500     93.95049
     0.62500    100.97881
     0.67500     84.71848
     0.72500     53.32781
     0.77500     51.46955
     0.82500     58.99033
     0.87500     45.35911
     0.92500     36.76247
     0.97500     21.52715
     1.02500     25.69875
     1.07500     19.67429
     1.12500     17.39428
     1.17500      9.89902
     1.22500      9.53471
     1.27500      5.68662
     1.32500      7.49919
     1.37500      5.92386
     1.42500      3.19562
     1.47500      4.97151
     1.52500      1.81548
     1.57500      1.75381
     1.62500      2.83584
     1.67500      1.09231
     1.72500      2.67611
     1.77500      1.04329
     1.82500      0.50487
     1.87500      1.00077
     1.92500      0.48377
     1.97500      0.47553
     2.07500      0.44894
     2.17500      0.42779
     2.22500      0.42548
     2.32500      0.40377
     2.47500      0.38177
 after hadron evolution
     0.02500   3334.80151
     0.07500   2283.31860
     0.12500   1625.17749
     0.17500   1206.87183
     0.22500    978.76239
     0.27500    822.33569
     0.32500    583.58069
     0.37500    490.72052
     0.42500    346.64966
     0.47500    322.72476
     0.52500    260.25684
     0.57500    197.13393
     0.62500    197.82059
     0.67500    152.66736
     0.72500    100.84940
     0.77500    101.67081
     0.82500     97.32364
     0.87500     70.08793
     0.92500     56.50449
     0.97500     36.75911
     1.02500     33.36391
     1.07500     30.45614
     1.12500     25.34346
     1.17500     14.46005
     1.22500     18.31878
     1.27500     10.63189
     1.32500     10.91788
     1.37500      9.89188
     1.42500      7.01987
     1.47500      6.82485
     1.52500      6.03933
     1.57500      2.32992
     1.62500      5.66622
     1.67500      2.20435
     1.72500      2.67611
     1.77500      2.60794
     1.82500      1.01827
     1.87500      1.49381
     1.92500      1.45674
     1.97500      0.47553
     2.07500      1.34272
     2.17500      0.86392
     2.22500      1.27816
     2.32500      0.81160
     2.42500      0.38954
     2.47500      0.38177
