 id, px, py, pz, e, mass, x, y, z, t,                 lstrg, lpart, vx, vy, vz, xstrg, ystrg, istrg
    -1        0.0288       -0.0104       -0.1147        0.1192        0.0099       -2.3480       -3.2789        0.0000        7.3594        38       2       -0.0919        0.0100       -0.9883       -2.3480       -3.2789             3
     1       -0.0582        0.2246       -1.8732        1.8876        0.0099       -2.3480       -3.2789        0.0000        4.9224        39       1       -0.0553        0.0973       -0.9923       -2.3480       -3.2789             3
    -2       -0.0854        0.0279       -0.7006        0.7064        0.0056       -2.3480       -3.2789        0.0000        4.9224        39       2       -0.0553        0.0973       -0.9923       -2.3480       -3.2789             3
     2       -0.0976        0.1347       -2.5151        2.5206        0.0056       -2.3480       -3.2789        0.0000        1.1814        40       1       -0.0836        0.1251       -0.9734       -2.3480       -3.2789             3
    -2       -0.1679        0.2623       -0.5746        0.6536        0.0056       -2.3480       -3.2789        0.0000        1.1814        40       2       -0.0836        0.1251       -0.9734       -2.3480       -3.2789             3
     2       -0.0301       -0.0813        0.3856        0.3953        0.0056       -1.6934       -2.9129        0.0000        0.1522        41       1        0.2609        0.5972        0.5622       -1.6934       -2.9129             4
    -3        0.5240        1.2118        0.6787        1.4978        0.1990       -1.6934       -2.9129        0.0000        0.1522        41       2        0.2609        0.5972        0.5622       -1.6934       -2.9129             4
     3       -0.5016       -0.5317        0.8673        1.1516        0.1990       -1.6934       -2.9129        0.0000        0.3004        42       1       -0.4067       -0.3004        0.8297       -1.6934       -2.9129             4
    -1       -0.3546       -0.1007        0.8794        0.9536        0.0099       -1.6934       -2.9129        0.0000        0.3004        42       2       -0.4067       -0.3004        0.8297       -1.6934       -2.9129             4
     2       -0.2964        1.6932        1.7530        2.4551        0.0056       -1.6934       -2.9129        0.0000        0.1555        43       1       -0.1272        0.6928        0.7078       -1.6934       -2.9129             4
    -2       -0.0266        0.0655        0.0438        0.0833        0.0056       -1.6934       -2.9129        0.0000        0.1555        43       2       -0.1272        0.6928        0.7078       -1.6934       -2.9129             4
     1        0.5874       -1.1831        4.3757        4.5708        0.0099       -1.6934       -2.9129        0.0000        0.1663        44       1        0.1208       -0.3097        0.9344       -1.6934       -2.9129             4
     1        0.1234       -0.1155        0.0728        0.1843        0.0099       -1.6934       -2.9129        0.0000        0.1663        44       2        0.1208       -0.3097        0.9344       -1.6934       -2.9129             4
