 id, px, py ,pz, mass, x, y, z, weight
      2112    0.0000    0.0000   99.9956    0.9396    1.8628   -4.7296    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    2.7748    0.8940    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    3.8365   -3.4496    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    3.0859   -4.0557    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    6.2410   -0.7962    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    6.8855    0.2468    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    2.1393    0.7085    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    5.3526    0.1614    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396   -0.3402    4.1977    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    5.3594   -4.0067    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    3.8484   -0.9792    0.0000    1.0000
      2112    0.0000    0.0000  -99.9956    0.9396   -4.2857   -0.7876   -0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    3.0760    5.1246    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    5.6894    1.8041    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    8.0283   -0.3768    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    1.5629   -4.1201    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    7.7236    0.2206    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    3.2255   -3.1360    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    5.0028    3.8664    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    9.0118    1.7202    0.0000    1.0000
      2112    0.0000    0.0000  -99.9956    0.9396   -5.7251    3.4933   -0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    4.0244    2.9398    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    5.3851    1.7368    0.0000    1.0000
      2212    0.0000    0.0000  -99.9956    0.9396   -6.4571    0.0716   -0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    3.8262   -2.1433    0.0000    1.0000
      2212    0.0000    0.0000  -99.9956    0.9396   -5.5313    3.8328   -0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    4.4534    2.3398    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    4.7136   -4.4831    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    7.0736    3.6607    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    5.9191    4.3132    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    7.3335    3.4863    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    4.5035   -2.8999    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    1.5897    3.3498    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    3.7774   -3.9507    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396   -0.2802    3.3177    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    2.4857   -1.8336    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    5.6084   -4.7189    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    4.3053    1.1251    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    1.2627    6.6056    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    6.6636   -4.4232    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    4.2359   -0.7375    0.0000    1.0000
      2112    0.0000    0.0000   99.9956    0.9396    6.0266    7.1114    0.0000    1.0000
      2212    0.0000    0.0000   99.9956    0.9396    0.3026    5.0463    0.0000    1.0000
