           1           0         197          64
   21.0000000      -1.43027544     -0.527369440       16.4249382       0.00000000     -0.468818665       2.60925698       0.00000000       0.00000000               1
   21.0000000     -0.714536190      0.604886472       2.26073933       0.00000000     -0.468818665       2.60925698       0.00000000       0.00000000               1

   21.0000000      0.123617701     -0.370393455      -6.38131618       0.00000000      -1.33168769     -0.114994608       0.00000000       0.00000000               1
   21.0000000     -0.685403168      -1.18585682      -4.25571537       0.00000000      -1.33168769     -0.114994608       0.00000000       0.00000000               1
   21.0000000      -1.06333721       1.13988149       3.67496586       0.00000000      -1.33168769     -0.114994608       0.00000000       0.00000000               1
   21.0000000      0.117678657      0.322380632       2.56357455       0.00000000      -1.33168769     -0.114994608       0.00000000       0.00000000               1
   21.0000000      -1.22629797       1.56197095      0.151027545       0.00000000      -1.33168769     -0.114994608       0.00000000       0.00000000               1
   21.0000000     -0.724187970     -0.283737630       3.13851309       0.00000000      -1.33168769     -0.114994608       0.00000000       0.00000000               1
   21.0000000      -1.28631294      -1.63003242       1.96524584       0.00000000      -1.33168769     -0.114994608       0.00000000       0.00000000               1
   21.0000000     -0.759032011     -0.538971961       5.35792065       0.00000000      -1.33168769     -0.114994608       0.00000000       0.00000000               1
   21.0000000      0.693258405      0.797787130       1.13774657       0.00000000      -1.33168769     -0.114994608       0.00000000       0.00000000               1
   21.0000000       1.07525921     -0.750052929       3.84141421       0.00000000      -1.33168769     -0.114994608       0.00000000       0.00000000               1
   21.0000000     -0.365370274     -0.785480917     -0.189253241       0.00000000      -1.33168769     -0.114994608       0.00000000       0.00000000               1

   21.0000000       5.16469069E-02 -0.745280623       9.05938435       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000     -0.546082318       1.21868372       26.5196686       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000      0.394210160     -0.597974539      0.423127562       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000     -0.315293372       1.59016800       2.21613359       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000      -1.20527983       1.08975983       6.97092485       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000      -1.41942871     -0.433530509       7.02614450       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000       1.42665362     -0.816553533       5.64502001       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000       1.38227856      0.224511489      -1.91754770       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000       1.78009653     -0.923597574      0.197191030       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000      0.455386549     -0.760647416     -0.902096808       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000      0.568625033     -0.585385859       12.6043882       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000     -0.574651182     -0.266963065      0.449323237       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000     -0.486521453      0.203788355       1.13030839       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000      0.199126363      0.594891787       2.06403017       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000      -1.01701844     -0.403018147       4.33725691       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000     -0.312872708     -0.948581994       9.43270874       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000      0.912464142     -0.225685984       9.63960171       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000       7.48904124E-02 -0.295245230     -0.272464842       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000     -0.612158597     -0.229161546       1.13809192       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000      0.524452090       1.46055090       2.19185543       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1
   21.0000000       1.34385240      0.685143054     -0.350241184       0.00000000      -2.28618836      -2.51704741       0.00000000       0.00000000               1

   21.0000000      -9.94872376E-02  0.127242997       2.08865142       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000       1.14429176      0.900100410      0.564408898       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000      0.306101471       2.84901905       1.83541417       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000      0.163561016     -0.420328319      -2.79374421E-02   0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000      -2.28018928       3.20887208      -3.76293015       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000      0.673384726      -1.51412940       2.75914502       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000     -0.172723696     -0.784087420       2.64169073       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000      0.405972272      0.453801841       4.16880226       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000     -0.398039281     -0.597033203       3.03539205       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000      0.335088164      0.633639991      0.490496546       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000     -0.717145324      -1.03133595       3.94155025       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000      0.969951272      0.171470761      0.218505368       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000       1.40064061      -1.24271703      0.542665124       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000      -1.09621000     -0.445057094     -0.457082421       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000      -1.77051926       4.67650965E-02  0.939289808       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000     -0.119792193      -9.40290093E-02  0.720085382       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000      0.509938300      0.264440715      -1.35517955       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000     -0.165491283       3.07536507      -7.40466356       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
   21.0000000      -1.13323259      0.833020866      -5.98901701       0.00000000      -1.12670445      -3.50214577       0.00000000       0.00000000               1
