   0.00000000          0.00000000          99.9955826          100.000000    
   0.00000000          0.00000000         -99.9955826          100.000000    
  0.164535761          8.28752071E-02      99.9954147          100.000000    
 -0.164535761         -8.28752071E-02     -99.9954147          100.000000    
   0.00000000          0.00000000          99.9955826          100.000000    
   0.00000000          0.00000000         -99.9955826          100.000000    
  -7.51717836E-02    -0.621409833          99.9936295          100.000000    
   7.51717836E-02     0.621409833         -99.9936295          100.000000    
   0.00000000          0.00000000          99.9955826          100.000000    
   0.00000000          0.00000000         -99.9955826          100.000000    
  0.115409039         0.250836164          99.9952087          100.000000    
 -0.115409039        -0.250836164         -99.9952087          100.000000    
   0.00000000          0.00000000          99.9955826          100.000000    
   0.00000000          0.00000000         -99.9955826          100.000000    
   6.50635734E-02      1.35965329E-02      99.9955597          100.000000    
  -6.50635734E-02     -1.35965329E-02     -99.9955597          100.000000    
   0.00000000          0.00000000          99.9955826          100.000000    
   0.00000000          0.00000000         -99.9955826          100.000000    
  -3.79733443E-02      2.52088383E-02      99.9955750          100.000000    
   3.79733443E-02     -2.52088383E-02     -99.9955750          100.000000    
   0.00000000          0.00000000          99.9955826          100.000000    
   0.00000000          0.00000000         -99.9955826          100.000000    
  -9.34945494E-02     0.289351910          99.9951248          100.000000    
   9.34945494E-02    -0.289351910         -99.9951248          100.000000    
   0.00000000          0.00000000          99.9955826          100.000000    
   0.00000000          0.00000000         -99.9955826          100.000000    
  0.120653935          7.13291019E-02      99.9954910          100.000000    
 -0.120653935         -7.13291019E-02     -99.9954910          100.000000    
   0.00000000          0.00000000          99.9955826          100.000000    
   0.00000000          0.00000000         -99.9955826          100.000000    
 -0.173406139         -5.77517152E-02      99.9954224          100.000000    
  0.173406139          5.77517152E-02     -99.9954224          100.000000    
 -0.173406139         -5.77517152E-02      99.9954224          100.000000    
   0.00000000          0.00000000         -99.9955826          100.000000    
  -6.80407044E-03     -2.62357090E-02      99.9954300          99.9998474    
 -0.166602060         -3.15160044E-02     -99.9955902          100.000145    
   0.00000000          0.00000000          99.9955826          100.000000    
   0.00000000          0.00000000         -99.9955826          100.000000    
   7.18085915E-02      7.59707987E-02      99.9955292          100.000000    
  -7.18085915E-02     -7.59707987E-02     -99.9955292          100.000000    
   0.00000000          0.00000000          99.9955826          100.000000    
   0.00000000          0.00000000         -99.9955826          100.000000    
   8.72540399E-02      6.81220228E-03      99.9955444          100.000000    
  -8.72540399E-02     -6.81220228E-03     -99.9955444          100.000000    
   0.00000000          0.00000000          99.9955826          100.000000    
   7.51717836E-02     0.621409833         -99.9936295          100.000000    
  -6.77353740E-02     0.181767792          99.9959412          100.000534    
  0.142907158         0.439642072         -99.9939880          99.9994659    
   0.00000000          0.00000000          99.9955826          100.000000    
   0.00000000          0.00000000         -99.9955826          100.000000    
   7.02508911E-02      8.09462648E-03      99.9955597          100.000000    
  -7.02508911E-02     -8.09462648E-03     -99.9955597          100.000000    
   0.00000000          0.00000000          99.9955826          100.000000    
