           5               19
          15               60
          15               64
          18               15
          18               22
          18               34
          18               53
          21               21
          21               40
          21               48
          21               59
          21               61
          24               11
          25                3
          25                7
          25               15
          25               23
          25               40
          25               43
          31                4
          31               23
          31               44
          31               46
          31               56
          37               15
          40                4
          40               18
          40               32
          40               33
          40               46
          40               56
          40               57
          42                4
          42               18
          42               26
          42               37
          46               64
          49               43
          52               11
          52               43
          52               53
          57                2
          57                6
          57               11
          57               21
          57               28
          57               39
          64               64
          65               26
          66               22
          66               23
          66               25
          66               28
          66               59
          68                6
          68               11
          68               22
          68               28
          68               43
          70               19
          76                7
          76               22
          79               26
          82               23
          82               40
          84               24
          84               32
          84               38
          84               57
          84               63
          87               27
          87               39
          90                1
          90                4
          90                7
          90               33
          90               38
          90               46
          90               56
          90               58
          99               25
          99               28
          99               43
         101               25
         101               43
         105               32
         108                2
         108               21
         108               28
         108               34
         108               41
         108               54
         108               60
         111               18
         112               39
         112               40
         112               60
         112               61
         112               62
         114                2
         114                3
         114               21
         114               40
         114               60
         115               18
         115               19
         115               22
         115               26
         115               37
         118               43
         118               53
         121               32
         123               64
         128                3
         128               21
         128               40
         128               43
         128               48
         128               51
         130               23
         130               25
         130               34
         130               43
         131               15
         132                2
         132               39
         132               40
         137               19
         143               19
         144               11
         144               64
         145               28
         150               64
         151               59
         151               62
         156               22
         157               19
         157               26
         157               37
         161               15
         161               25
         162               43
         166               22
         166               26
         181                4
         181               18
         181               22
         181               46
         183               25
         189               15
         189               22
         189               23
         189               34
         189               43
         192               25
         192               40
         192               43
         194               19
         194               25
         194               34
         194               53
         196               15
