        -1   -0.1579    0.0620    3.2201    3.2245    0.0099
        -1   -0.0146   -0.0131    0.0124    0.0252    0.0099
        -1    0.1060   -0.9999    1.2163    1.5781    0.0099
        -1   -0.0853    0.0061    0.0543    0.1017    0.0099
         1   -0.0709   -0.0926    1.8964    1.9000    0.0099
        -2    0.5310    0.3067    0.7507    0.9694    0.0056
         1    0.0966    0.1011   -1.2256    1.2336    0.0099
         2    0.0902   -0.3844    0.1874    0.4371    0.0056
         2   -0.4707   -0.0497   -0.4942    0.6844    0.0056
         1    0.1003   -0.2039    0.7813    0.8137    0.0099
        -2   -0.0134   -0.0331    0.1116    0.1173    0.0056
        -1    0.0352   -0.6745   -0.0269    0.6760    0.0099
        -2   -0.7416    0.1470    2.4307    2.5456    0.0056
        -1   -0.1740   -0.7594    1.5043    1.6941    0.0099
         2    0.0589   -0.1039   -1.1094    1.1159    0.0056
        -3    0.0684   -0.2616   -0.1256    0.3585    0.1990
         3   -1.7420    0.7783   -1.6312    2.5181    0.1990
        -3   -0.6627   -0.2449    0.5942    0.9444    0.1990
         2   -0.0044   -0.0974    0.0818    0.1274    0.0056
        -1   -0.0114   -0.0127   -0.2693    0.2700    0.0099
        -1    0.6621    0.2475   -1.5123    1.6694    0.0099
        -2   -0.3537    0.1779   -0.6261    0.7408    0.0056
        -2   -0.7917    0.9128   -6.5771    6.6871    0.0056
         2   -0.0221   -0.1265   -0.0503    0.1380    0.0056
        -3    0.2880   -0.8125   -3.7403    3.8435    0.1990
         3   -0.0036    0.5362   -2.2855    2.3560    0.1990
        -2    0.1035    0.0691   -0.1666    0.2080    0.0056
         2    0.0696   -0.0273    0.0094    0.0755    0.0056
        -1    0.2358   -0.5021   -0.1970    0.5887    0.0099
         1   -0.0080    0.1201   -0.0330    0.1252    0.0099
        -2   -0.0052   -0.0071   -0.0105    0.0148    0.0056
         3    0.8014    0.2342   -1.2328    1.5022    0.1990
         2    0.4614   -0.2303   -4.1610    4.1928    0.0056
         1    0.0616   -0.5324   -0.6880    0.8722    0.0099
         1    0.0364   -0.0113   -0.4035    0.4055    0.0099
        -2    0.0485   -0.1780   -0.5409    0.5716    0.0056
         1   -0.0485   -0.0081   -0.1285    0.1380    0.0099
        -2    0.0654    0.0360   -0.5296    0.5349    0.0056
         2   -0.1585    0.4591    0.5424    0.7281    0.0056
        -1    0.0817    0.4699    1.2315    1.3207    0.0099
         1    0.0431    0.1348    4.0216    4.0241    0.0099
        -1    0.5007   -0.2629    0.9312    1.0895    0.0099
         1    0.0435    0.1296    0.1253    0.1857    0.0099
        -3    0.5771    0.3120    0.4030    0.7953    0.1990
         2   -0.1963    0.0474    0.1659    0.2614    0.0056
        -2   -0.8082    0.1569   -0.0565    0.8252    0.0056
         3   -0.4640   -0.1124    0.5392    0.7472    0.1990
        -3    0.0417    0.3572   -0.3748    0.5563    0.1990
         3   -0.5057    0.1703    1.3690    1.4827    0.1990
         2   -0.5909    0.0182    2.7269    2.7903    0.0056
         1   -0.7827    0.2321    1.1050    1.3739    0.0099
        -3   -0.7257   -0.7463    5.5555    5.6557    0.1990
        -2   -0.6313    0.4699    1.6935    1.8674    0.0056
        -1    0.4984    0.3466   -0.0272    0.6078    0.0099
         3   -0.5666   -0.0032    0.9445    1.1193    0.1990
         3   -0.3606    0.6524    1.1310    1.3691    0.1990
         2   -0.0831    0.0047    0.0897    0.1225    0.0056
         1   -0.0365   -0.2083    0.6173    0.6526    0.0099
        -3   -0.1462   -0.3438    1.1467    1.2223    0.1990
        -2    0.3524    0.2707    1.2839    1.3586    0.0056
        -2    0.0015    0.0957    0.0205    0.0981    0.0056
        -1   -0.1275    0.0089    0.0856    0.1541    0.0099
         2   -0.4146    0.5523    3.2597    3.3320    0.0056
        -3   -1.0597    0.4329    1.6508    2.0187    0.1990
         3   -0.1485   -0.2327    0.3165    0.4647    0.1990
        -3   -0.1750   -0.0330    2.0771    2.0942    0.1990
         3    0.1518    0.3272    1.2398    1.3064    0.1990
        -1    0.0079    0.0589    0.5747    0.5779    0.0099
        -1    0.1447   -0.1069    0.3241    0.3708    0.0099
        -2   -0.4044    0.8860   -0.2539    1.0065    0.0056
        -1    0.1532   -0.1280   -0.3594    0.4112    0.0099
         1   -0.0570   -0.2980    1.0014    1.0464    0.0099
        -2    0.1082    0.1521    2.9844    2.9902    0.0056
         2    0.3601    0.3500    0.3181    0.5944    0.0056
         2   -0.2469    0.0963    0.2003    0.3322    0.0056
         1    0.2710   -0.1983   -0.3079    0.4557    0.0099
         2    0.5314    0.0750    1.4864    1.5803    0.0056
        -1    0.0675    0.0280    0.5456    0.5506    0.0099
         2   -0.1509    0.1344    0.9960    1.0163    0.0056
        -2    0.1360   -0.2120    1.1079    1.1362    0.0056
        -2    0.1983   -0.2001    0.6553    0.7133    0.0056
        -2    0.9036   -0.0593   -0.2375    0.9362    0.0056
        -1   -0.0394   -0.0754    0.0001    0.0857    0.0099
         2    0.5154   -0.4190    0.8471    1.0765    0.0056
        -1    0.0463   -0.1959    0.3574    0.4103    0.0099
         1   -0.1200    0.2220    0.9152    0.9494    0.0099
         1   -0.2055   -0.6073    4.7215    4.7648    0.0099
         1   -0.1261   -0.1995    1.3688    1.3890    0.0099
         2    1.1732    0.0406    1.3930    1.8217    0.0056
        -1    0.1414   -0.1245   -0.1718    0.2552    0.0099
         1    0.3764    0.4512    1.5860    1.6914    0.0099
        -1   -0.1533    0.4538    5.1357    5.1580    0.0099
         1    0.1796   -0.3644    0.9455    1.0291    0.0099
        -2   -0.3515   -0.7126    1.3920    1.6029    0.0056
         2    0.2275    0.3053   -0.4617    0.5984    0.0056
        -1    0.0428   -0.0022   -0.1197    0.1275    0.0099
         2   -0.1090   -0.1209   -3.0078    3.0122    0.0056
        -2    0.1650   -0.6628   -8.1229    8.1515    0.0056
         1    0.9753    0.1792   -1.3415    1.6682    0.0099
        -2    0.0862    0.3436   -0.4533    0.5753    0.0056
        -1    0.2031   -0.3324   -3.9665    3.9856    0.0099
        -1    0.1138   -0.1520   -0.4925    0.5279    0.0099
        -1   -0.3274    0.2095   -7.5028    7.5129    0.0099
         1    0.0911    0.0011   -0.0169    0.0932    0.0099
        -3   -0.0878   -0.2796    0.1068    0.3700    0.1990
         1    0.3713   -0.1567   -0.4632    0.6141    0.0099
        -3    0.9345   -0.6718   -0.8035    1.4176    0.1990
         1   -0.0425   -0.0650    0.2247    0.2380    0.0099
        -1    0.0751   -0.0018    0.2060    0.2195    0.0099
         3   -0.0140   -0.4561   -0.1266    0.5136    0.1990
        -1    0.1584    0.2192   -0.7928    0.8377    0.0099
         1   -0.2117   -0.3062   -0.4321    0.5704    0.0099
        -3    0.4233   -0.1644   -0.8916    1.0202    0.1990
         2   -0.0580   -0.0194   -0.0147    0.0632    0.0056
        -1   -0.3204   -0.1842    0.2488    0.4456    0.0099
         1   -0.4596   -0.2054   -1.3027    1.3966    0.0099
        -2    0.0457   -0.1396   -0.0865    0.1705    0.0056
         1   -0.1408    0.6081   -0.8017    1.0161    0.0099
        -1   -0.0043    0.0121   -0.0686    0.0705    0.0099
         1    0.0074   -0.1383   -0.5241    0.5422    0.0099
        -1    0.5027    0.1433   -1.5008    1.5893    0.0099
         1   -0.6919    0.4991   -0.4394    0.9597    0.0099
        -1    0.0005    0.5493    0.2975    0.6247    0.0099
         2   -0.0564   -0.6313    0.2635    0.6864    0.0056
        -1   -0.0012   -0.1435    0.0423    0.1499    0.0099
         1   -0.1836   -0.2243    1.1263    1.1630    0.0099
        -2   -0.5358   -0.7539    2.7480    2.8994    0.0056
         2    0.2640    1.3821    0.5625    1.5154    0.0056
        -1   -0.1082    0.1755    0.3054    0.3686    0.0099
         3    0.7469   -0.6851    1.1980    1.5818    0.1990
        -2   -0.0393   -0.1995    0.3742    0.4259    0.0056
         2   -0.7646   -0.1886    0.2663    0.8314    0.0056
        -3    0.1849   -0.2859    2.8932    2.9199    0.1990
         2   -1.4118   -0.4316    1.5903    2.1699    0.0056
        -2    0.3020   -0.2135    0.8154    0.8954    0.0056
        -2    0.0255    0.0576    0.8887    0.8909    0.0056
        -2    0.1497   -0.0770    0.0532    0.1766    0.0056
        -2   -0.0241   -0.2956    1.1885    1.2249    0.0056
         2    0.3386    0.0216    0.4499    0.5635    0.0056
        -1    0.1656    0.1096    1.2791    1.2945    0.0099
         2   -0.0420   -0.1306    0.1254    0.1860    0.0056
         1    0.4792    0.1012    0.5905    0.7673    0.0099
         1    1.3823    0.0962    5.8928    6.0536    0.0099
         3    0.7727   -0.2435    1.2541    1.5063    0.1990
         3    0.2451    0.1176    0.1135    0.3555    0.1990
         2   -0.1193   -0.4073   -0.2044    0.4711    0.0056
         1    0.1965   -0.0567    0.0413    0.2089    0.0099
        -2   -0.0043   -0.2457   -0.1507    0.2883    0.0056
         2   -0.0561   -0.3870   -0.0633    0.3962    0.0056
        -2    0.0557   -0.0093   -0.0169    0.0593    0.0056
         1   -0.0928   -0.0489   -0.0623    0.1224    0.0099
        -1    0.0647   -0.4047   -0.6333    0.7544    0.0099
         1    0.0141    0.1787    0.1736    0.2498    0.0099
        -1    0.1712    0.2039   -0.2506    0.3658    0.0099
         2    0.1518   -0.1439   18.2819   18.2831    0.0056
         2    0.2329    0.1185   84.1028   84.1032    0.0056
         1   -0.0693   -0.3490   13.5797   13.5844    0.0099
         1   -0.0420   -0.2063    0.6448    0.6784    0.0099
        -1   -0.1225    0.3181   -0.0045    0.3410    0.0099
         1   -0.0090    0.1337    4.5016    4.5036    0.0099
        -3   -0.7829    0.5437   16.7350   16.7633    0.1990
        -2    0.0484    0.0428    0.9222    0.9245    0.0056
        -1    0.5394    0.3344   24.2471   24.2554    0.0099
        -1   -0.0026    0.3093    1.8962    1.9213    0.0099
         2   -0.2661   -0.2395    5.3631    5.3750    0.0056
         2    0.6245   -0.0294    2.0172    2.1119    0.0056
         1   -0.3596    0.2714    4.6904    4.7120    0.0099
         1    0.1342    0.0894    1.4065    1.4158    0.0099
        -1   -1.0471    1.0307    3.8217    4.0945    0.0099
         3   -0.2703    0.5147    3.7507    3.8007    0.1990
         2   -0.1259   -0.3791    9.8386    9.8467    0.0056
         1   -0.1029   -0.0401   -0.0798    0.1366    0.0099
         1    0.0502    0.0120    1.2337    1.2349    0.0099
        -1    0.0387    0.0071    0.2352    0.2386    0.0099
         2   -0.2063   -0.1034    0.7997    0.8323    0.0056
        -1    0.0234   -0.0006    0.0575    0.0629    0.0099
         1   -0.2830   -0.1562    0.5687    0.6542    0.0099
         1    0.1986    0.0658    1.5265    1.5408    0.0099
         1    0.5278   -0.3788    0.6904    0.9481    0.0099
         2    0.0021   -0.1549   -0.0560    0.1648    0.0056
        -1   -0.0312   -0.2054   -0.2467    0.3227    0.0099
         1    0.0661   -0.0338    0.0694    0.1021    0.0099
        -1    0.1972   -0.2098    0.1814    0.3404    0.0099
         2    0.5221   -0.1263   12.9125   12.9237    0.0056
        -1   -0.1714    0.1076    1.8253    1.8365    0.0099
         2   -0.2271   -0.1933    6.1888    6.1960    0.0056
         1   -0.2233   -0.0482    4.1965    4.2027    0.0099
         1   -0.1641   -0.4804   14.2412   14.2503    0.0099
         2    0.4796   -0.1739    2.1264    2.1868    0.0056
        -2    0.2765   -0.0480    1.1991    1.2316    0.0056
         1   -0.1693   -0.0062    1.1473    1.1598    0.0099
        -1    0.2182   -0.0689    1.1143    1.1376    0.0099
         3   -0.2498   -0.3423    0.4246    0.6320    0.1990
        -1   -0.0613    0.0473   -0.1481    0.1674    0.0099
         1   -0.0686    0.1947   -0.0840    0.2231    0.0099
        -3   -0.0889    0.2134   -3.0386    3.0539    0.1990
         1    0.3566    0.3000    0.8586    0.9770    0.0099
        -1    0.8488   -0.8201   -0.7284    1.3869    0.0099
         2   -1.0101    0.6604    3.3886    3.5971    0.0056
        -1   -0.2558   -0.3760    2.0008    2.0519    0.0099
         3   -0.4798    0.0265    0.6922    0.8658    0.1990
        -2   -0.1176   -0.0120    0.0127    0.1190    0.0056
         2    0.1652    0.1288   -1.1489    1.1679    0.0056
        -3    0.1371   -0.1155   -0.1468    0.3054    0.1990
         1   -0.0591    0.0115   -2.5345    2.5352    0.0099
        -2    0.1327   -0.0216   -2.3188    2.3227    0.0056
         1   -0.0438   -0.2907   -0.8790    0.9269    0.0099
        -1    0.1400   -0.0402   -2.3147    2.3193    0.0099
         2   -0.0687   -0.1027    1.9003    1.9043    0.0056
        -2   -0.1823    0.2449    4.8426    4.8522    0.0056
         2   -0.1666    0.0803    1.5709    1.5817    0.0056
         2   -0.1168    0.1335    0.5164    0.5461    0.0056
         2    0.0333    0.0338    0.6609    0.6626    0.0056
         1   -0.0962    0.5309    9.5921    9.6072    0.0099
        -2    0.0845    0.0812    1.1820    1.1878    0.0056
         3    0.1764   -0.2811    1.6805    1.7245    0.1990
        -1    0.2182   -0.0555    3.3794    3.3869    0.0099
         1   -0.5279   -0.2679    2.7179    2.7816    0.0099
        -3   -0.5287    0.2633    2.3070    2.3897    0.1990
         2   -0.0436    0.0547    1.3060    1.3079    0.0056
        -1    0.3159    0.0427    3.5117    3.5262    0.0099
         1    0.6331    0.0767    1.4969    1.6272    0.0099
        -2    0.1062    0.0270    0.0055    0.1099    0.0056
         2   -0.8713    0.3716    0.4799    1.0619    0.0056
        -1   -0.2270    0.0182    0.0790    0.2412    0.0099
         1    0.3463    0.4237   -0.3722    0.6619    0.0099
        -3    0.7265    0.6254   -2.1516    2.3639    0.1990
         2   -0.2436   -0.3285   -4.2496    4.2692    0.0056
        -2    0.2434   -0.3790   -3.3489    3.3791    0.0056
         1   -0.4299    1.3138  -19.2329   19.2825    0.0099
        -1   -0.3703    0.9159   -7.6534    7.7169    0.0099
         1    0.2967   -0.2236  -21.3266   21.3299    0.0099
        -1   -0.2963   -0.5895  -13.8469   13.8626    0.0099
         1   -0.1921    0.2110   12.2355   12.2388    0.0099
        -2   -0.5093    0.0219   13.3122   13.3220    0.0056
         2   -0.0108   -0.0413    3.7889    3.7892    0.0056
        -1   -0.0722   -0.0131    5.5941    5.5946    0.0099
         2   -0.3499   -0.0246    4.7578    4.7707    0.0056
        -2    0.0123    0.0918   18.8226   18.8228    0.0056
        -3   -0.1831    0.1460    0.0059    0.3074    0.1990
        -2    0.9136   -0.5198   -0.1360    1.0599    0.0056
        -1    0.1646    0.2724    0.0967    0.3328    0.0099
         1    0.0000    0.2228   -0.1776    0.2851    0.0099
        -2   -0.0114    0.0432   -0.0492    0.0667    0.0056
         3   -0.0380    0.5559   -0.1012    0.6003    0.1990
         3   -0.2239    0.2090   -0.1287    0.3873    0.1990
         1    0.0618    0.1935   -0.0032    0.2034    0.0099
         2    0.0040    0.1883   -0.1583    0.2460    0.0056
        -1    0.0964    0.2100   -0.8006    0.8333    0.0099
         2    0.0929   -0.2379    0.3460    0.4300    0.0056
        -1    0.0429   -0.0996    0.0245    0.1116    0.0099
         2    0.0344   -0.0638    3.1829    3.1837    0.0056
        -2    0.2217   -0.0043    0.8717    0.8994    0.0056
         1   -0.6283    0.0589    0.0211    0.6314    0.0099
        -2   -0.1336   -0.3068    0.4965    0.5988    0.0056
         2   -0.2128   -0.3607    1.5909    1.6452    0.0056
        -1    0.1635   -0.0097    0.6933    0.7124    0.0099
         1    0.2993   -0.2919    0.6500    0.7729    0.0099
        -2   -0.1940    0.0423    0.5946    0.6269    0.0056
         2   -0.1800   -0.3562    2.0654    2.1036    0.0056
         1   -0.2509    0.1608   -0.0038    0.2982    0.0099
         1   -0.2159    0.5498   -0.3262    0.6748    0.0099
         2    0.4701   -0.1498    2.1085    2.1654    0.0056
        -2   -0.1841    0.4432    2.3424    2.3911    0.0056
        -1   -0.0556    0.3443    0.5221    0.6279    0.0099
        -2    0.0208   -0.0399    0.0187    0.0491    0.0056
        -1   -0.5659   -0.1843    4.4383    4.4781    0.0099
         1   -0.1091   -0.2360    2.0393    2.0558    0.0099
        -1    0.3630   -0.1481   -0.3663    0.5366    0.0099
         2   -0.5379   -0.4812    4.0564    4.1201    0.0056
        -1   -0.1494   -0.4126    0.3125    0.5388    0.0099
         2   -0.1992   -0.0730    1.3282    1.3450    0.0056
        -2   -0.2779   -0.2601    0.5868    0.6995    0.0056
         1   -0.6349   -0.6723    0.3602    0.9925    0.0099
        -1   -0.4172   -0.1015    0.0989    0.4407    0.0099
         2   -0.2779    0.4602    1.0041    1.1390    0.0056
        -2    0.0260   -0.1370    0.3543    0.3808    0.0056
         2    0.3034    0.0467    0.4790    0.5689    0.0056
         1   -1.1372   -0.4311    0.2718    1.2462    0.0099
         1    0.3871   -0.2590    1.0739    1.1706    0.0099
         2    0.1564    0.0398   -0.5461    0.5695    0.0056
        -2   -0.5587   -0.1434   -0.6510    0.8698    0.0056
        -3   -0.1888    0.4647   -0.2267    0.5853    0.1990
        -2   -0.0485    0.1640   -0.0979    0.1972    0.0056
        -1   -0.0156   -0.0082   -0.0129    0.0240    0.0099
         3   -0.1691    0.0589   -0.2988    0.4012    0.1990
        -3    0.0029    0.3489   -0.4350    0.5921    0.1990
         3   -0.6514    0.1266   -0.5916    0.9110    0.1990
        -1    0.1987   -0.4316   -0.2902    0.5568    0.0099
         1   -0.4556   -0.2873    0.0174    0.5390    0.0099
        -2    0.0409   -0.0047   -0.1205    0.1275    0.0056
         1   -0.1427   -0.2469   -0.0025    0.2854    0.0099
        -1    0.1182   -0.0425   -0.3290    0.3523    0.0099
         1   -0.4260    0.1106   -0.3062    0.5363    0.0099
        -1   -0.1437    0.2963    0.0346    0.3313    0.0099
         2   -0.1969    0.0269    1.3502    1.3648    0.0056
        -1   -0.3649   -0.3570    0.3624    0.6262    0.0099
         1   -0.3974    0.2282    0.3212    0.5597    0.0099
         1   -0.0573   -0.0590    1.0855    1.0887    0.0099
         1    0.1198   -0.2213   -0.3824    0.4579    0.0099
         2    0.1520    0.0524    0.1407    0.2137    0.0056
        -2    0.1465    0.3982    0.4847    0.6442    0.0056
         2    0.1992   -0.0512    1.0343    1.0546    0.0056
        -2    0.2384    0.0886    1.4941    1.5156    0.0056
         1    0.0484    0.0482    2.5373    2.5382    0.0099
        -1    0.3544    0.5128    9.5515    9.5718    0.0099
         2   -0.1025   -0.3265    4.8586    4.8706    0.0056
        -2   -0.2135   -0.0116    1.8762    1.8883    0.0056
         2   -0.0237    0.1885   16.5407   16.5418    0.0056
         2    0.3793   -0.1869   54.3084   54.3101    0.0056
         1   -0.2403    0.2492   29.1461   29.1481    0.0099
         2   -0.1136   -0.0258    2.0943    2.0975    0.0056
         2   -0.3569   -0.3034   19.2089   19.2146    0.0056
         1    0.4510    0.8096   36.5732   36.5850    0.0099
         1   -0.6415    0.0573    0.5307    0.8346    0.0099
        -2   -0.0686   -0.1696    0.5065    0.5385    0.0056
         2    0.1561   -0.1589   -0.0753    0.2352    0.0056
        -1   -0.7280    0.0695   -0.5469    0.9133    0.0099
         2   -0.1011   -0.0884   21.0129   21.0133    0.0056
         2    0.5728    0.0219   65.3075   65.3100    0.0056
         1    0.1544    0.0840   20.1473   20.1481    0.0099
         2   -0.2272    0.0603    3.0458    3.0549    0.0056
        -1   -0.0812   -0.4168   42.1122   42.1143    0.0099
         1    0.0894   -0.0542    1.3689    1.3729    0.0099
         2   -0.1073   -0.0136    1.6334    1.6370    0.0056
         1    0.2553    0.0428    1.5368    1.5585    0.0099
         1    0.5510    0.3965    5.1806    5.2248    0.0099
        -1    0.8698   -0.0980   13.3674   13.3960    0.0099
        -1    0.0754   -0.1986    0.3237    0.3873    0.0099
        -1    0.0641    0.0443    0.3223    0.3318    0.0099
        -1    0.3668    0.3219    0.6882    0.8437    0.0099
         2   -0.0255    0.1142    0.3712    0.3892    0.0056
        -2    0.0053    0.1928    0.0914    0.2135    0.0056
         1    0.0955   -0.0117    0.0053    0.0969    0.0099
        -3   -0.1405    0.2699   -0.2591    0.4465    0.1990
         3    0.4124    0.0747    1.2701    1.3521    0.1990
         2    0.0653   -0.5800    1.0259    1.1803    0.0056
         1    0.5192    0.6543    1.1425    1.4153    0.0099
         1    0.0112    0.0340   -0.0202    0.0422    0.0099
        -2    0.1312   -0.0329    0.1191    0.1804    0.0056
         2   -0.0168   -0.0667    0.6193    0.6232    0.0056
        -2   -0.9972   -0.2863    6.1014    6.1890    0.0056
         1    0.1262    0.2720    3.3381    3.3516    0.0099
         2   -0.2240    0.0645    1.6466    1.6630    0.0056
         2    0.0585    0.2113    2.1719    2.1830    0.0056
         1   -0.1249    0.3318    0.3157    0.4748    0.0099
        -1   -0.8926    0.3946    3.1815    3.3278    0.0099
         1   -0.2207   -1.0632    4.8546    4.9746    0.0099
        -2   -0.3544   -0.1884    1.3939    1.4505    0.0056
         2   -0.6863   -0.2775    1.7103    1.8637    0.0056
        -1   -0.2819   -0.1508    0.9738    1.0250    0.0099
         1   -0.9776    0.3958    6.9388    7.0185    0.0099
        -1   -0.1967    0.0283    0.2545    0.3230    0.0099
         1    0.5603   -0.2563    8.5740    8.5961    0.0099
        -2    0.0002   -0.0551    0.7880    0.7899    0.0056
         3   -0.6388    0.0289    1.8328    1.9513    0.1990
        -1   -0.0336   -0.0951    0.0600    0.1178    0.0099
         3    0.5405    0.8428    2.6490    2.8388    0.1990
        -3   -0.4373   -0.0191    0.9734    1.0857    0.1990
         2   -0.2477    0.1776    1.1518    1.1914    0.0056
        -3   -0.7281   -0.1480   -0.4368    0.8845    0.1990
         2   -0.0448    0.1016    0.5534    0.5645    0.0056
        -2   -0.5663   -0.3332    0.5290    0.8435    0.0056
         1    0.1946   -0.1427   -1.0461    1.0736    0.0099
        -1    0.2229    0.5849   -0.1389    0.6413    0.0099
        -1    0.0837   -0.2174    0.6036    0.6471    0.0099
        -2    0.2463   -0.4622    1.5521    1.6381    0.0056
        -2    0.1117   -0.4387    3.9247    3.9507    0.0056
         1    0.2460    0.0332   -0.0578    0.2551    0.0099
        -1   -0.6492    0.4445   -0.5307    0.9491    0.0099
         2    0.5815    0.1610    0.1760    0.6286    0.0056
         2   -0.1342   -0.0883   -0.0216    0.1622    0.0056
         1   -0.0619   -0.0882    0.2063    0.2329    0.0099
         1   -0.0473   -0.0851    0.0559    0.1127    0.0099
        -2    0.2017   -0.1476    0.2644    0.3639    0.0056
