 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
 ntmax =          150 dt =   0.200000003    
