 t,    iscat,    jscat
  0.38355117469803440              181         158
 t,    iscat,    jscat
  0.38377752294548767              663         585
 t,    iscat,    jscat
  0.38401960805611840              750         357
 t,    iscat,    jscat
  0.38428518002836903              370          44
 t,    iscat,    jscat
  0.38528249429042916             1028         711
 t,    iscat,    jscat
  0.38706503389161528              689         324
 t,    iscat,    jscat
  0.38727245734849158              827         743
 t,    iscat,    jscat
  0.38792494817799844              722         312
 t,    iscat,    jscat
  0.38852545622438411              793         786
 t,    iscat,    jscat
  0.38856956796762754             1097         688
 t,    iscat,    jscat
  0.39247893275815499              974         188
 t,    iscat,    jscat
  0.39327586258127678             1030         220
 t,    iscat,    jscat
  0.39342830590357986              371          49
 t,    iscat,    jscat
  0.39347396585153865              539          77
 t,    iscat,    jscat
  0.39561753112416309              469          80
 t,    iscat,    jscat
  0.39562071324775094              452         171
 t,    iscat,    jscat
  0.39634744387268561             1130        1042
 t,    iscat,    jscat
  0.39674265538726838              615         486
 t,    iscat,    jscat
  0.39732144631230498             1109         662
 t,    iscat,    jscat
  0.39743882715044848              535         252
 t,    iscat,    jscat
  0.39820815547843202              372          48
 t,    iscat,    jscat
  0.39888779139915609               91          48
 t,    iscat,    jscat
  0.39904758874671920              515         478
 t,    iscat,    jscat
  0.39955577716549767              810         177
 t,    iscat,    jscat
  0.40038688706687164              469         440
 t,    iscat,    jscat
  0.40094639759267608              700         629
 t,    iscat,    jscat
  0.40146042323322984              827         315
 t,    iscat,    jscat
  0.40164593312118546              827         744
 t,    iscat,    jscat
  0.40196983505783845             1111         284
 t,    iscat,    jscat
  0.40211242894254906              361         178
 t,    iscat,    jscat
  0.40338028872528653               80          21
 t,    iscat,    jscat
  0.40405186480056032              626         357
 t,    iscat,    jscat
  0.40420059130376473              972         188
 t,    iscat,    jscat
  0.40463550068863108              441         440
 t,    iscat,    jscat
  0.40524889775715378              727         682
 t,    iscat,    jscat
  0.40551606290594777              539          76
 t,    iscat,    jscat
  0.40599899207202361              317         229
 t,    iscat,    jscat
  0.40637436328579779              828         195
 t,    iscat,    jscat
  0.40638682652115354             1036         804
 t,    iscat,    jscat
  0.40665882858959074             1027        1006
 t,    iscat,    jscat
  0.40727480153362461              337         201
 t,    iscat,    jscat
  0.40874396319603390              722         626
 t,    iscat,    jscat
  0.40876909856544524              744         743
 t,    iscat,    jscat
  0.40900991916280993              701         148
 t,    iscat,    jscat
  0.40901769578106634              386         281
 t,    iscat,    jscat
  0.40992349293263697             1167         680
 t,    iscat,    jscat
  0.40993855898699522              702          34
 t,    iscat,    jscat
  0.41089124927585291              925         385
 t,    iscat,    jscat
  0.41233443616734494              936         397
 t,    iscat,    jscat
  0.41247856980692665              681         629
 t,    iscat,    jscat
  0.41390586868697160              877         576
 t,    iscat,    jscat
  0.41394602628986082              862         662
 t,    iscat,    jscat
  0.41522402691592536             1068         855
 t,    iscat,    jscat
  0.41569020702999282             1139         957
 t,    iscat,    jscat
  0.41612056504280626              721          33
 t,    iscat,    jscat
  0.41622501274459550              180         158
 t,    iscat,    jscat
  0.41659539818370162              758         513
 t,    iscat,    jscat
  0.41676914849443647              349         103
 t,    iscat,    jscat
  0.41684667340847820              629         137
 t,    iscat,    jscat
  0.41799191315066209             1122         917
 t,    iscat,    jscat
  0.41851334366486970              962         606
 t,    iscat,    jscat
  0.41864370082993496              300         293
 t,    iscat,    jscat
  0.41870718522081013             1111         285
 t,    iscat,    jscat
  0.41882851241509078             1122         940
 t,    iscat,    jscat
  0.42058995643951425              301         220
 t,    iscat,    jscat
  0.42118697706093011              568         413
 t,    iscat,    jscat
  0.42136548122499357              528         181
 t,    iscat,    jscat
  0.42169379806938939             1048         309
 t,    iscat,    jscat
  0.42176269843017389              394          34
 t,    iscat,    jscat
  0.42229224126032389              621         206
 t,    iscat,    jscat
  0.42270420252086482              302         290
 t,    iscat,    jscat
  0.42298962244950344              874         559
 t,    iscat,    jscat
  0.42372591740226789              607         218
 t,    iscat,    jscat
  0.42528217862706685              729         666
 t,    iscat,    jscat
  0.42644391402366022              705          18
 t,    iscat,    jscat
  0.42701120293963502              372          41
 t,    iscat,    jscat
  0.42732931278736419              159          98
 t,    iscat,    jscat
  0.42790276533905591              575         315
 t,    iscat,    jscat
  0.42869178178324341              983         467
 t,    iscat,    jscat
  0.42931096903357113              679         583
 t,    iscat,    jscat
  0.42985534653407542              702         441
 t,    iscat,    jscat
  0.42992884787885849             1121        1008
 t,    iscat,    jscat
  0.43163567495061417             1015         673
 t,    iscat,    jscat
  0.43172780186350057              520         482
 t,    iscat,    jscat
  0.43220564510483395             1036         253
 t,    iscat,    jscat
  0.43383332232200389             1099         573
 t,    iscat,    jscat
  0.43386916597937780              498         258
 t,    iscat,    jscat
  0.43436664358645016             1032         893
 t,    iscat,    jscat
  0.43565693464026106              219         218
 t,    iscat,    jscat
  0.43622759047076309              605         284
 t,    iscat,    jscat
  0.43677245488326266             1082         759
 t,    iscat,    jscat
  0.44094825652655645              535         502
 t,    iscat,    jscat
  0.44293459464733781              798         544
 t,    iscat,    jscat
  0.44293598467585005              798          98
 t,    iscat,    jscat
  0.44534450696361111             1099         574
 t,    iscat,    jscat
  0.44666487141453470              949         529
 t,    iscat,    jscat
  0.44764146377239761              430         140
 t,    iscat,    jscat
  0.44774782744965325             1147         568
 t,    iscat,    jscat
  0.44786664440329726             1022         893
 t,    iscat,    jscat
  0.44823596916356234              807         599
 t,    iscat,    jscat
  0.44872704858203671              721          32
 t,    iscat,    jscat
  0.44875329717889867              798         544
 t,    iscat,    jscat
  0.44877633210804546             1182         894
 t,    iscat,    jscat
  0.44879635184569988             1017         474
 t,    iscat,    jscat
  0.44903395106095462             1032         893
 t,    iscat,    jscat
  0.44943083131216721              607         218
 t,    iscat,    jscat
  0.45033257047544945              917         709
 t,    iscat,    jscat
  0.45117871751969796             1146         405
 t,    iscat,    jscat
  0.45134468588324583             1136         776
 t,    iscat,    jscat
  0.45225891097377180              469          80
 t,    iscat,    jscat
  0.45232979590608635              826         179
 t,    iscat,    jscat
  0.45329733033481157              606          50
 t,    iscat,    jscat
  0.45357597003920597              626         310
 t,    iscat,    jscat
  0.45384417663648025              371          41
 t,    iscat,    jscat
  0.45424368376284729              583         582
 t,    iscat,    jscat
  0.45436191017275207              331         226
 t,    iscat,    jscat
  0.45477501997122494              705          42
 t,    iscat,    jscat
  0.45508066218250071              836          61
 t,    iscat,    jscat
  0.45594457242481023             1051         430
 t,    iscat,    jscat
  0.45709976583200473             1163         540
 t,    iscat,    jscat
  0.45727030162862287              544         543
 t,    iscat,    jscat
  0.45792742767996747             1217         538
 t,    iscat,    jscat
  0.45828522041236219             1033        1022
 t,    iscat,    jscat
  0.45899482483093412              636         357
 t,    iscat,    jscat
  0.45967641953852301               90          19
 t,    iscat,    jscat
  0.46053537864660876              750         586
 t,    iscat,    jscat
  0.46147582173036600              450         170
 t,    iscat,    jscat
  0.46225779103856607              722         301
 t,    iscat,    jscat
  0.46242843523824562              941         916
 t,    iscat,    jscat
  0.46336207272911339             1182         771
 t,    iscat,    jscat
  0.46433297816037694             1228         482
 t,    iscat,    jscat
  0.46472121970973951             1014         145
 t,    iscat,    jscat
  0.46473408983743225              726         682
 t,    iscat,    jscat
  0.46650060219906514               63          61
 t,    iscat,    jscat
  0.46763478818121074             1153         941
 t,    iscat,    jscat
  0.46773227100739445              965         886
 t,    iscat,    jscat
  0.46864790093863617             1061         585
 t,    iscat,    jscat
  0.46898704138506908             1111          51
 t,    iscat,    jscat
  0.47006900207988300              761         585
 t,    iscat,    jscat
  0.47232919500938481              644         334
 t,    iscat,    jscat
  0.47277165813653721             1222         435
 t,    iscat,    jscat
  0.47290282622119217              372         371
 t,    iscat,    jscat
  0.47367597770708936              705          58
 t,    iscat,    jscat
  0.47527798777488062              568         214
 t,    iscat,    jscat
  0.47551344159176195             1254        1061
 t,    iscat,    jscat
  0.47807973975617812             1051         358
 t,    iscat,    jscat
  0.48039566759014740              371          49
 t,    iscat,    jscat
  0.48076528801329410              575         177
 t,    iscat,    jscat
  0.48084640262651362              429         139
 t,    iscat,    jscat
  0.48279487541007032             1090         494
 t,    iscat,    jscat
  0.48314317927632106              581         575
 t,    iscat,    jscat
  0.48459661732108905              940         312
 t,    iscat,    jscat
  0.48461051163224778              582         556
 t,    iscat,    jscat
  0.48560055497978027             1113         168
 t,    iscat,    jscat
  0.48570083726929325              862         357
 t,    iscat,    jscat
  0.48688676041431850             1050         719
 t,    iscat,    jscat
  0.48777265871759623             1316         270
 t,    iscat,    jscat
  0.48792972041458210             1111         671
 t,    iscat,    jscat
  0.48808083889352982              990         647
 t,    iscat,    jscat
  0.48868766893583959              641          48
 t,    iscat,    jscat
  0.48912001036552794              501          21
 t,    iscat,    jscat
  0.48937651310209057              962         284
 t,    iscat,    jscat
  0.48994487805931947             1228         852
 t,    iscat,    jscat
  0.49013864217262504             1109        1059
 t,    iscat,    jscat
  0.49036371248126542              159          98
 t,    iscat,    jscat
  0.49051175030263378              703         662
 t,    iscat,    jscat
  0.49083256706397871              678         105
 t,    iscat,    jscat
  0.49169234491968716             1292         379
 t,    iscat,    jscat
  0.49274586826210665              423         288
 t,    iscat,    jscat
  0.49280678164083186              882         556
 t,    iscat,    jscat
  0.49348386958527724             1279         378
 t,    iscat,    jscat
  0.49388138412535482              390         319
 t,    iscat,    jscat
  0.49430560161505116              866         629
 t,    iscat,    jscat
  0.49464470560557916              826         349
 t,    iscat,    jscat
  0.49518421399835677             1015         598
 t,    iscat,    jscat
  0.49642999529171539              424         136
 t,    iscat,    jscat
  0.49890836221539003             1232         818
 t,    iscat,    jscat
  0.50027365390753298             1022         893
 t,    iscat,    jscat
  0.50069217084122053              881         556
 t,    iscat,    jscat
  0.50229980980158295             1051         863
 t,    iscat,    jscat
  0.50237501465326173              441          34
 t,    iscat,    jscat
  0.50333842773408477              779          50
 t,    iscat,    jscat
  0.50601579071989777              811         600
 t,    iscat,    jscat
  0.50926928639290669             1192         681
 t,    iscat,    jscat
  0.50957375589970555              680         288
 t,    iscat,    jscat
  0.51029787527866521             1113         544
 t,    iscat,    jscat
  0.51132856722769704              476         252
 t,    iscat,    jscat
  0.51144134382670781              751         750
 t,    iscat,    jscat
  0.51256371867168693             1242         218
 t,    iscat,    jscat
  0.51374221389726038             1193         680
 t,    iscat,    jscat
  0.51382946429710374              424         135
 t,    iscat,    jscat
  0.51421914190023255              423         289
 t,    iscat,    jscat
  0.51509541442453699             1174        1035
 t,    iscat,    jscat
  0.51589500899832652              507         249
 t,    iscat,    jscat
  0.51779202755830334              991         774
 t,    iscat,    jscat
  0.51808116831898610              396          73
 t,    iscat,    jscat
  0.51864087670366898             1141        1082
 t,    iscat,    jscat
  0.51869883795839566             1232         719
 t,    iscat,    jscat
  0.52048219599377366               80          21
 t,    iscat,    jscat
  0.52105220562720866             1327         288
 t,    iscat,    jscat
  0.52202329809544490              544         168
 t,    iscat,    jscat
  0.52258624108837748              883         700
 t,    iscat,    jscat
  0.52403712247486567             1281        1028
 t,    iscat,    jscat
  0.52490496330581848              549         141
 t,    iscat,    jscat
  0.52566823442932187              721         290
 t,    iscat,    jscat
  0.52634418192829657             1197         953
 t,    iscat,    jscat
  0.52640477541550745              678         556
 t,    iscat,    jscat
  0.52827048433472945             1299        1204
 t,    iscat,    jscat
  0.52861845902567217              973         188
 t,    iscat,    jscat
  0.52898320134959431              795         474
 t,    iscat,    jscat
  0.52956598616899386              580         512
 t,    iscat,    jscat
  0.52974592269530640             1111         313
 t,    iscat,    jscat
  0.53142485836363673              533         128
 t,    iscat,    jscat
  0.53261877669142998             1061         585
 t,    iscat,    jscat
  0.53312283357318746             1018         273
 t,    iscat,    jscat
  0.53317698105320610              678         583
 t,    iscat,    jscat
  0.53352686093415858              371          48
 t,    iscat,    jscat
  0.53367160523866852             1015         673
 t,    iscat,    jscat
  0.53377959776523043              705          18
 t,    iscat,    jscat
  0.53383874034429557             1112         670
 t,    iscat,    jscat
  0.53598252102571287             1233         720
 t,    iscat,    jscat
  0.53725742258876896             1113         954
 t,    iscat,    jscat
  0.53901385206807373             1292         992
 t,    iscat,    jscat
  0.53967630773225506              800         549
 t,    iscat,    jscat
  0.54091383307203278              972         188
 t,    iscat,    jscat
  0.54099674329866798             1246         829
 t,    iscat,    jscat
  0.54197925885832210             1153         940
 t,    iscat,    jscat
  0.54271429129692850              678         556
 t,    iscat,    jscat
  0.54289209443002340              530          19
 t,    iscat,    jscat
  0.54316338645240947              868         268
 t,    iscat,    jscat
  0.54345366787334370             1028         917
 t,    iscat,    jscat
  0.54393542379877180             1111         285
 t,    iscat,    jscat
  0.54416255557941096             1281        1028
 t,    iscat,    jscat
  0.54418045063927334              302         239
 t,    iscat,    jscat
  0.54427299512943161              220          33
 t,    iscat,    jscat
  0.54527010055852299             1113         932
 t,    iscat,    jscat
  0.54562588593214523             1210         882
 t,    iscat,    jscat
  0.54562771731779647              836         527
 t,    iscat,    jscat
  0.54646875561555253             1234         915
 t,    iscat,    jscat
  0.54672415877644764              889         723
 t,    iscat,    jscat
  0.54698579444251727              936         886
 t,    iscat,    jscat
  0.54869360483352336             1254        1044
 t,    iscat,    jscat
  0.54890756493859705              781          20
 t,    iscat,    jscat
  0.55079028186346246              469         440
 t,    iscat,    jscat
  0.55154399730536341              645         571
 t,    iscat,    jscat
  0.55199330540520997             1374         612
 t,    iscat,    jscat
  0.55233317016298100             1041         977
 t,    iscat,    jscat
  0.55268578027225268             1281        1008
 t,    iscat,    jscat
  0.55400999835649856              880         450
 t,    iscat,    jscat
  0.55569811695898930              444         424
 t,    iscat,    jscat
  0.55631436351631214             1212         897
 t,    iscat,    jscat
  0.55647435726056860              430         359
 t,    iscat,    jscat
  0.55732617390064787              700         474
 t,    iscat,    jscat
  0.55839698949033612              924         339
 t,    iscat,    jscat
