      468    0.0489   -1.9856    1.6616    0.0630    0.1970
      468    0.0009   -1.9849    1.6617    0.0634    0.1979
       21    0.0009   -2.0283    1.4516   -0.0383    0.0904
       21    0.1075   -1.9658    1.5340   -0.0678    0.1979
      156    0.1075   -3.3748   -2.4764   -0.1003    0.1300
      156    0.0698   -3.3722   -2.4409   -0.1581    0.1998
       15    0.0698   -3.5921   -2.3048   -0.0393    0.0850
       15    0.1147   -3.5783   -2.4155   -0.0646    0.1998
       60    0.1147   -0.3681    2.0499   -0.0312    0.1023
       60    0.1012   -0.3224    2.0347    0.0577    0.2035
       42    0.1012   -0.1120    1.8056   -0.0479    0.0983
       42    0.1052   -0.1042    1.8955   -0.1020    0.2035
      369    0.1052   -0.2672    2.0601   -0.0653    0.1738
      369    0.0319   -0.2374    2.0611   -0.0540    0.2057
       43    0.0319   -0.1120    1.8056   -0.0479    0.0983
       43    0.1073   -0.2141    1.7975   -0.0794    0.2057
      336    0.1073    0.0220    0.5822   -0.1442    0.1669
      336    0.0396    0.0020    0.5892   -0.1740    0.2066
       83    0.0396    0.0376    0.5893   -0.0808    0.1100
       83    0.0965   -0.0163    0.6018   -0.1598    0.2066
      159    0.0965    0.3990    0.6464   -0.0845    0.1562
      159    0.0510    0.3618    0.6455   -0.1193    0.2072
      155    0.0510    0.1946    0.5004    0.0260    0.1300
      155    0.0773    0.2554    0.4564    0.0079    0.2072
      502    0.0773   -1.8495    2.0907    0.0118    0.2023
      502    0.0057   -1.8486    2.0950    0.0153    0.2080
      173    0.0057   -1.8887    2.1586   -0.0720    0.1742
      173    0.0338   -1.8943    2.1258   -0.0663    0.2080
      516    0.0338   -2.1996    1.5516   -0.0938    0.2048
      516    0.0043   -2.2033    1.5496   -0.0932    0.2091
       34    0.0043   -2.1006    1.3132    0.0151    0.0952
       34    0.1138   -2.0457    1.4100   -0.0080    0.2091
      259    0.1138   -3.0724   -2.9784    0.0045    0.1504
      259    0.0600   -3.0747   -3.0375    0.0080    0.2104
       51    0.0600   -2.7947   -3.1036   -0.0725    0.1873
       51    0.0231   -2.7954   -3.0887   -0.0902    0.2104
      339    0.0231    0.1533    0.5788    0.0982    0.1672
      339    0.0451    0.1595    0.5811    0.1428    0.2124
      323    0.0451    0.3701    0.4496    0.1273    0.1778
      323    0.0346    0.3865    0.4789    0.1358    0.2124
      355    0.0346    0.1405   -1.1600   -0.1012    0.1699
      355    0.0449    0.1175   -1.1466   -0.0652    0.2148
      234    0.0449    0.0750   -1.0851   -0.0408    0.1446
      234    0.0702    0.0445   -1.1368   -0.0771    0.2148
      516    0.0702   -2.2033    1.5496   -0.0932    0.2091
      516    0.0060   -2.2090    1.5514   -0.0944    0.2151
      477    0.0060   -2.2604    1.3143   -0.1574    0.1981
      477    0.0170   -2.2607    1.3201   -0.1733    0.2151
      553    0.0170   -2.2665    0.5990    0.0285    0.2137
      553    0.0041   -2.2707    0.5991    0.0284    0.2178
       77    0.0041   -2.2403    0.8671    0.0218    0.1076
       77    0.1102   -2.1792    0.7784    0.0448    0.2178
      422    0.1102   -0.5873   -3.5263    0.1159    0.1846
      422    0.0337   -0.5680   -3.5536    0.1144    0.2182
      137    0.0337   -0.3828   -3.4188    0.0525    0.1251
      137    0.0931   -0.4380   -3.4438   -0.0171    0.2182
      394    0.0931   -2.0617    1.5631    0.1140    0.1788
      394    0.0413   -2.0649    1.5343    0.1429    0.2200
      311    0.0413   -2.0558    1.3280    0.0750    0.1720
      311    0.0480   -2.0576    1.3417    0.0291    0.2200
      488    0.0480   -0.9304   -1.8327    0.0424    0.1998
      488    0.0203   -0.9300   -1.8271    0.0229    0.2201
       36    0.0203   -0.9264   -2.0045    0.0219    0.1328
       36    0.0873   -0.9918   -1.9637   -0.0185    0.2201
      538    0.0873   -1.7817    2.1081    0.1862    0.2111
      538    0.0094   -1.7793    2.1051    0.1947    0.2205
      382    0.0094   -1.8022    2.1345    0.1648    0.1760
      382    0.0445   -1.7946    2.1079    0.1996    0.2205
      569    0.0445   -0.2650   -3.6664   -0.0241    0.2174
      569    0.0060   -0.2641   -3.6611   -0.0216    0.2234
      487    0.0060   -0.5018   -3.5849   -0.0935    0.1996
      487    0.0238   -0.5006   -3.6058   -0.1047    0.2234
      539    0.0238   -2.1855    0.6180    0.1379    0.2114
      539    0.0136   -2.1928    0.6249    0.1351    0.2250
      483    0.0136   -2.2748    0.5902    0.1378    0.1992
      483    0.0258   -2.2615    0.5747    0.1536    0.2250
      554    0.0258   -2.2665    0.5990    0.0285    0.2137
      554    0.0123   -2.2687    0.5879    0.0333    0.2260
       86    0.0123   -2.4506    0.7100   -0.0285    0.1103
       86    0.1157   -2.3547    0.6537   -0.0573    0.2260
      607    0.1157    2.8438   -0.7617   -0.1511    0.2241
      607    0.0021    2.8441   -0.7602   -0.1525    0.2262
       55    0.0021    2.6615   -0.6017   -0.0390    0.1020
       55    0.1242    2.6285   -0.6947   -0.1123    0.2262
      389    0.1242   -3.4880    2.0070    0.0934    0.1780
      389    0.0487   -3.5157    1.9686    0.1045    0.2267
      208    0.0487   -3.5456    2.0247    0.0477    0.1397
      208    0.0870   -3.5348    1.9795    0.1213    0.2267
      192    0.0870   -3.3842   -2.6027   -0.0694    0.1367
      192    0.0903   -3.4231   -2.6673   -0.1192    0.2270
      101    0.0903   -3.1426   -2.7889   -0.0204    0.1167
      101    0.1104   -3.2337   -2.7632    0.0363    0.2270
      427    0.1104   -1.9865    1.3427    0.1350    0.1856
      427    0.0419   -1.9681    1.3514    0.0986    0.2274
      395    0.0419   -2.0617    1.5631    0.1140    0.1788
      395    0.0487   -2.0241    1.5658    0.1356    0.2274
      537    0.0487   -1.7817    2.1081    0.1862    0.2111
      537    0.0171   -1.7823    2.0960    0.1983    0.2282
      382    0.0171   -1.7946    2.1079    0.1996    0.2205
      382    0.0077   -1.7919    2.1048    0.2061    0.2282
      325    0.0077   -2.6161   -3.0319   -0.1615    0.1873
      325    0.0411   -2.6279   -3.0523   -0.1951    0.2284
       50    0.0411   -2.7542   -3.1658   -0.0295    0.1016
       50    0.1269   -2.7532   -3.0533   -0.0881    0.2284
      253    0.1269   -1.4488    2.3444    0.0866    0.1491
      253    0.0797   -1.4977    2.3328    0.1486    0.2288
      127    0.0797   -1.7180    2.2825    0.0221    0.1230
      127    0.1058   -1.6747    2.3776    0.0053    0.2288
      539    0.1058   -2.1928    0.6249    0.1351    0.2250
      539    0.0039   -2.1954    0.6236    0.1362    0.2289
      220    0.0039   -2.2405    0.8768    0.1023    0.1415
      220    0.0874   -2.1808    0.8434    0.1484    0.2289
      534    0.0874   -1.7375    2.1639    0.0399    0.2104
      534    0.0194   -1.7306    2.1482    0.0488    0.2298
      502    0.0194   -1.8486    2.0950    0.0153    0.2080
      502    0.0218   -1.8499    2.1161    0.0200    0.2298
      173    0.0218   -1.8943    2.1258   -0.0663    0.2080
      173    0.0224   -1.8904    2.1112   -0.0499    0.2304
       81    0.0224   -1.8295    2.0733   -0.0507    0.1742
       81    0.0562   -1.8757    2.0882   -0.0788    0.2304
      369    0.0562   -0.2374    2.0611   -0.0540    0.2057
      369    0.0249   -0.2210    2.0778   -0.0455    0.2305
       44    0.0249   -0.1120    1.8056   -0.0479    0.0983
       44    0.1322   -0.1808    1.8991   -0.1110    0.2305
      469    0.1322   -1.9856    1.6616    0.0630    0.1970
      469    0.0352   -2.0188    1.6518    0.0569    0.2322
       21    0.0352   -1.9658    1.5340   -0.0678    0.1979
       21    0.0343   -1.9451    1.5613   -0.0692    0.2322
      201    0.0343    0.5180    0.4189   -0.0356    0.1375
      201    0.0952    0.4660    0.3526   -0.0799    0.2327
      154    0.0952    0.2103    0.4912    0.0450    0.1562
      154    0.0765    0.2615    0.4683    0.0970    0.2327
      544    0.0765    0.1748    0.6719   -0.1231    0.2118
      544    0.0218    0.1868    0.6811   -0.1387    0.2336
      158    0.0218    0.3798    0.6187   -0.0773    0.1778
      158    0.0557    0.3438    0.5780   -0.0649    0.2336
      492    0.0557   -0.2001   -3.6817   -0.1711    0.2003
      492    0.0345   -0.2039   -3.6574   -0.1953    0.2348
      347    0.0345   -0.2986   -3.5965   -0.0873    0.1683
      347    0.0665   -0.2355   -3.5767   -0.0916    0.2348
      507    0.0665   -3.1385   -2.7456   -0.0697    0.2042
      507    0.0317   -3.1203   -2.7571   -0.0929    0.2359
      258    0.0317   -3.0724   -2.9784    0.0045    0.1504
      258    0.0855   -3.1521   -2.9815   -0.0249    0.2359
      596    0.0855   -1.7274   -3.0058   -0.1407    0.2218
      596    0.0142   -1.7274   -3.0067   -0.1549    0.2361
      529    0.0142   -1.7682   -2.9627   -0.1344    0.2089
      529    0.0272   -1.7558   -2.9801   -0.1351    0.2361
      536    0.0272   -1.7817    2.1081    0.1862    0.2111
      536    0.0250   -1.7888    2.1026    0.2096    0.2361
      382    0.0250   -1.7919    2.1048    0.2061    0.2282
      382    0.0079   -1.7888    2.1009    0.2123    0.2361
      180    0.0079    0.1292    0.5007   -0.0365    0.1532
      180    0.0853    0.1708    0.5063   -0.1106    0.2384
      158    0.0853    0.3438    0.5780   -0.0649    0.2336
      158    0.0049    0.3464    0.5740   -0.0637    0.2384
      469    0.0049   -2.0188    1.6518    0.0569    0.2322
      469    0.0067   -2.0248    1.6537    0.0591    0.2389
      395    0.0067   -2.0241    1.5658    0.1356    0.2274
      395    0.0114   -2.0169    1.5710    0.1396    0.2389
      614    0.0114   -0.5450   -3.6320   -0.0072    0.2248
      614    0.0141   -0.5426   -3.6453   -0.0034    0.2389
      413    0.0141   -0.3992   -3.6380    0.0531    0.1827
      413    0.0562   -0.4070   -3.6100    0.0050    0.2389
      214    0.0562   -0.3735   -3.4954   -0.0058    0.1949
      214    0.0443   -0.4179   -3.4963   -0.0060    0.2392
      137    0.0443   -0.4380   -3.4438   -0.0171    0.2182
      137    0.0210   -0.4262   -3.4481   -0.0338    0.2392
      658    0.0210   -2.9105    0.1732    0.1886    0.2360
      658    0.0052   -2.9079    0.1727    0.1841    0.2412
      393    0.0052   -2.9738    0.1324    0.1083    0.1785
      393    0.0627   -2.9608    0.1059    0.1626    0.2412
      634    0.0627   -2.5419    0.6645   -0.1432    0.2285
      634    0.0149   -2.5369    0.6526   -0.1495    0.2434
       87    0.0149   -2.4506    0.7100   -0.0285    0.1103
       87    0.1331   -2.5305    0.6124   -0.0710    0.2434
      539    0.1331   -2.1954    0.6236    0.1362    0.2289
      539    0.0162   -2.2035    0.6158    0.1411    0.2451
       76    0.0162   -2.2403    0.8671    0.0218    0.1076
       76    0.1375   -2.1477    0.7688    0.0479    0.2451
      535    0.1375   -1.7375    2.1639    0.0399    0.2104
      535    0.0356   -1.7445    2.1919    0.0192    0.2460
      173    0.0356   -1.8904    2.1112   -0.0499    0.2304
      173    0.0156   -1.8945    2.1096   -0.0349    0.2460
      626    0.0156   -2.1319    0.7997    0.0014    0.2266
      626    0.0210   -2.1370    0.8141    0.0158    0.2476
      358    0.0210   -1.9815    1.0663   -0.0746    0.1705
      358    0.0770   -2.0033    1.0355   -0.1418    0.2476
      319    0.0770   -3.1729   -0.9524    0.0619    0.1627
      319    0.0860   -3.2070   -1.0303    0.0747    0.2487
      305    0.0860   -3.0985   -1.0442    0.0435    0.1903
      305    0.0584   -3.1228   -1.0477    0.0964    0.2487
      554    0.0584   -2.2687    0.5879    0.0333    0.2260
      554    0.0228   -2.2549    0.5703    0.0372    0.2488
      483    0.0228   -2.2615    0.5747    0.1536    0.2250
      483    0.0238   -2.2444    0.5910    0.1511    0.2488
      346    0.0238   -0.2986   -3.5965   -0.0873    0.1683
      346    0.0809   -0.2479   -3.6389   -0.1326    0.2492
      182    0.0809   -0.2274   -3.8813   -0.0342    0.1348
      182    0.1143   -0.3185   -3.8966   -0.1016    0.2492
      301    0.1143   -2.4748    0.8589    0.0319    0.1576
      301    0.0925   -2.4196    0.8811    0.1028    0.2501
       77    0.0925   -2.1792    0.7784    0.0448    0.2178
       77    0.0323   -2.1876    0.7473    0.0473    0.2501
      636    0.0323   -2.1560    0.6696    0.0984    0.2297
      636    0.0206   -2.1658    0.6784    0.1131    0.2503
      483    0.0206   -2.2444    0.5910    0.1511    0.2488
      483    0.0015   -2.2435    0.5898    0.1511    0.2503
      673    0.0015   -1.1144    0.9325    0.1850    0.2387
      673    0.0123   -1.1205    0.9307    0.1955    0.2509
      597    0.0123   -1.2327    0.7316    0.0831    0.2220
      597    0.0289   -1.2123    0.7368    0.0690    0.2509
      588    0.0289    0.1810    0.7650   -0.0075    0.2203
      588    0.0315    0.1924    0.7944   -0.0058    0.2519
      168    0.0315    0.4397    0.7220   -0.0918    0.1324
      168    0.1195    0.3572    0.7391   -0.1765    0.2519
      581    0.1195   -1.3418   -0.1131   -0.1298    0.2189
      581    0.0331   -1.3474   -0.0866   -0.1413    0.2520
      195    0.0331   -1.3558   -0.0548   -0.0114    0.1368
      195    0.1151   -1.2882   -0.0441   -0.1039    0.2520
      311    0.1151   -2.0576    1.3417    0.0291    0.2200
      311    0.0324   -2.0591    1.3610    0.0030    0.2525
       34    0.0324   -2.0457    1.4100   -0.0080    0.2091
       34    0.0434   -2.0385    1.3727    0.0129    0.2525
      338    0.0434    0.2059    0.4853   -0.0442    0.1672
      338    0.0860    0.2890    0.4794   -0.0655    0.2532
      159    0.0860    0.3618    0.6455   -0.1193    0.2072
      159    0.0459    0.3315    0.6491   -0.1537    0.2532
      528    0.0459    0.4466    0.5467    0.0906    0.2088
      528    0.0448    0.4056    0.5374    0.1000    0.2536
      322    0.0448    0.3630    0.4422    0.1169    0.1632
      322    0.0905    0.3982    0.4942    0.1819    0.2536
       42    0.0905   -0.1042    1.8955   -0.1020    0.2035
       42    0.0501   -0.1126    1.9435   -0.1135    0.2537
       18    0.0501   -0.3576    2.0574   -0.0082    0.0853
       18    0.1683   -0.3225    1.9001   -0.0566    0.2537
      128    0.1683   -1.7180    2.2825    0.0221    0.1230
      128    0.1310   -1.6611    2.3815    0.0862    0.2540
        8    0.1310   -1.4323    2.3944   -0.0217    0.0751
        8    0.1789   -1.5922    2.4555   -0.0722    0.2540
      497    0.1789   -3.0687   -2.9553   -0.1266    0.2010
      497    0.0532   -3.0680   -2.9776   -0.1748    0.2542
      313    0.0532   -3.0632   -2.8741   -0.1328    0.1608
      313    0.0934   -3.0591   -2.9106   -0.2046    0.2542
      576    0.0934   -1.2013    0.1270   -0.0789    0.2182
      576    0.0362   -1.2176    0.1006   -0.0604    0.2544
      360    0.0362   -1.3081    0.0510   -0.0290    0.1713
      360    0.0831   -1.3032    0.1324   -0.0452    0.2544
      689    0.0831   -2.6445   -3.2325   -0.1986    0.2430
      689    0.0118   -2.6384   -3.2278   -0.2074    0.2547
      480    0.0118   -2.4235   -3.3919   -0.1200    0.1987
      480    0.0561   -2.4625   -3.4244   -0.1440    0.2547
      614    0.0561   -0.5426   -3.6453   -0.0034    0.2389
      614    0.0172   -0.5295   -3.6390   -0.0126    0.2561
      106    0.0172   -0.5140   -3.4138    0.0665    0.1841
      106    0.0720   -0.4957   -3.4518    0.1248    0.2561
      702    0.0720   -2.0870    1.3854    0.0080    0.2457
      702    0.0118   -2.0965    1.3921    0.0062    0.2575
      394    0.0118   -2.0649    1.5343    0.1429    0.2200
      394    0.0375   -2.0677    1.5062    0.1670    0.2575
      403    0.0375    0.5280    0.6103   -0.0854    0.1801
      403    0.0788    0.4659    0.5947   -0.1081    0.2589
      323    0.0788    0.3865    0.4789    0.1358    0.2124
      323    0.0465    0.4164    0.5119    0.1493    0.2589
      729    0.0465    0.1309   -1.1300   -0.1446    0.2504
      729    0.0097    0.1226   -1.1259   -0.1417    0.2601
      573    0.0097    0.1145   -1.0852   -0.1099    0.2179
      573    0.0422    0.1265   -1.0817   -0.1502    0.2601
      575    0.0422   -1.2013    0.1270   -0.0789    0.2182
      575    0.0438   -1.2372    0.1311   -0.1036    0.2620
      360    0.0438   -1.3032    0.1324   -0.0452    0.2544
      360    0.0076   -1.3055    0.1396   -0.0458    0.2620
       44    0.0076   -0.1808    1.8991   -0.1110    0.2305
       44    0.0316   -0.1947    1.9251   -0.1224    0.2621
       16    0.0316   -0.3576    2.0574   -0.0082    0.0853
       16    0.1768   -0.2544    1.9171   -0.0018    0.2621
      703    0.1768   -2.0870    1.3854    0.0080    0.2457
      703    0.0175   -2.0742    1.3745    0.0127    0.2632
      311    0.0175   -2.0591    1.3610    0.0030    0.2525
      311    0.0107   -2.0626    1.3647   -0.0064    0.2632
      751    0.0107   -2.2819    0.7162   -0.0616    0.2540
      751    0.0095   -2.2738    0.7126   -0.0651    0.2635
      539    0.0095   -2.2035    0.6158    0.1411    0.2451
      539    0.0184   -2.2126    0.6122    0.1437    0.2635
      446    0.0184   -0.5746   -3.5508   -0.0059    0.1949
      446    0.0703   -0.5481   -3.5208   -0.0635    0.2652
      214    0.0703   -0.4179   -3.4963   -0.0060    0.2392
      214    0.0259   -0.4197   -3.5220   -0.0032    0.2652
      690    0.0259   -2.6445   -3.2325   -0.1986    0.2430
      690    0.0222   -2.6382   -3.2317   -0.2197    0.2652
      324    0.0222   -2.6118   -3.0210   -0.1406    0.1633
      324    0.1018   -2.5300   -3.0687   -0.1767    0.2652
      582    0.1018    0.2565    0.3037    0.1476    0.2190
      582    0.0482    0.2340    0.3102    0.1898    0.2673
      341    0.0482    0.1533    0.5788    0.0982    0.1672
      341    0.1000    0.2203    0.5170    0.0570    0.2673
      190    0.1000   -3.3842   -2.6027   -0.0694    0.1367
      190    0.1319   -3.2975   -2.5774   -0.1094    0.2686
      101    0.1319   -3.2337   -2.7632    0.0363    0.2270
      101    0.0416   -3.2747   -2.7624    0.0293    0.2686
      217    0.0416    2.7820   -0.5553    0.0082    0.1926
      217    0.0802    2.7491   -0.5219    0.0732    0.2728
      204    0.0802    2.7202   -0.4443    0.0160    0.1604
      204    0.1124    2.7309   -0.5316    0.0860    0.2728
      663    0.1124   -2.1236    1.1775   -0.1974    0.2373
      663    0.0377   -2.1094    1.1713   -0.2317    0.2750
      358    0.0377   -2.0033    1.0355   -0.1418    0.2476
      358    0.0274   -2.0140    1.0200   -0.1618    0.2750
      539    0.0274   -2.2126    0.6122    0.1437    0.2635
      539    0.0115   -2.2077    0.6106    0.1361    0.2750
      221    0.0115   -2.2405    0.8768    0.1023    0.1415
      221    0.1336   -2.1807    0.8069    0.1992    0.2750
      636    0.1336   -2.1658    0.6784    0.1131    0.2503
      636    0.0261   -2.1731    0.6957    0.1294    0.2764
       77    0.0261   -2.1876    0.7473    0.0473    0.2501
       77    0.0263   -2.1986    0.7235    0.0499    0.2764
      485    0.0263   -0.1153   -3.7311    0.0849    0.1994
      485    0.0776   -0.1500   -3.6832    0.0347    0.2770
      412    0.0776   -0.3992   -3.6380    0.0531    0.1827
      412    0.0944   -0.3909   -3.7191    0.1006    0.2770
      522    0.0944   -3.2798   -2.4003   -0.0543    0.2074
      522    0.0697   -3.2289   -2.3858   -0.0976    0.2771
      272    0.0697   -3.3727   -2.4737   -0.1141    0.1528
      272    0.1243   -3.3011   -2.4000   -0.1841    0.2771
      683    0.1243   -0.3232   -3.5852    0.1706    0.2408
      683    0.0379   -0.2980   -3.6028    0.1915    0.2787
      485    0.0379   -0.1500   -3.6832    0.0347    0.2770
      485    0.0016   -0.1501   -3.6821    0.0335    0.2787
      689    0.0016   -2.6384   -3.2278   -0.2074    0.2547
      689    0.0242   -2.6221   -3.2220   -0.2244    0.2789
      285    0.0242   -2.6667   -2.9548   -0.1152    0.1539
      285    0.1251   -2.7379   -3.0101   -0.2019    0.2789
      806    0.1251   -1.2062    0.7990   -0.2360    0.2678
      806    0.0112   -1.2037    0.8097   -0.2379    0.2791
      600    0.0112   -1.0902    0.8016   -0.1309    0.2221
      600    0.0569   -1.1036    0.7625   -0.1674    0.2791
      798    0.0569   -0.0100    0.6128   -0.1953    0.2664
      798    0.0127   -0.0134    0.6102   -0.1833    0.2791
      544    0.0127    0.1868    0.6811   -0.1387    0.2336
      544    0.0456    0.1636    0.7027   -0.1714    0.2791
      453    0.0456   -3.1510   -1.3184   -0.0672    0.1934
      453    0.0858   -3.2281   -1.2816   -0.0599    0.2793
      306    0.0858   -3.0679   -1.0566    0.0256    0.1830
      306    0.0962   -3.0532   -1.1513    0.0341    0.2793
      127    0.0962   -1.6747    2.3776    0.0053    0.2288
      127    0.0506   -1.6402    2.4121    0.0186    0.2795
        8    0.0506   -1.5922    2.4555   -0.0722    0.2540
        8    0.0255   -1.6145    2.4646   -0.0802    0.2795
      751    0.0255   -2.2738    0.7126   -0.0651    0.2635
      751    0.0160   -2.2759    0.7036   -0.0521    0.2795
       86    0.0160   -2.3547    0.6537   -0.0573    0.2260
       86    0.0535   -2.3173    0.6420   -0.0909    0.2795
      629    0.0535   -0.6345   -3.3387   -0.1399    0.2277
      629    0.0531   -0.6102   -3.3658   -0.1015    0.2808
      149    0.0531   -0.5180   -3.3570    0.0201    0.1841
      149    0.0967   -0.5684   -3.2748    0.0280    0.2808
      787    0.0967   -3.1331   -1.1839    0.1535    0.2626
      787    0.0197   -3.1167   -1.1918    0.1460    0.2823
      318    0.0197   -3.1729   -0.9524    0.0619    0.1627
      318    0.1196   -3.1278   -1.0115    0.1557    0.2823
      441    0.1196   -2.1315    1.4013    0.1128    0.1887
      441    0.0948   -2.1072    1.4897    0.1370    0.2835
      394    0.0948   -2.0677    1.5062    0.1670    0.2575
      394    0.0260   -2.0720    1.4819    0.1741    0.2835
      694    0.0260   -2.4852    0.9476   -0.1164    0.2444
      694    0.0395   -2.5194    0.9405   -0.0979    0.2840
      302    0.0395   -2.4748    0.8589    0.0319    0.1576
      302    0.1263   -2.4769    0.9723   -0.0093    0.2840
      253    0.1263   -1.4977    2.3328    0.1486    0.2288
      253    0.0554   -1.5475    2.3333    0.1726    0.2842
      223    0.0554   -1.7207    2.3127    0.0091    0.1415
      223    0.1427   -1.6655    2.4436    0.0221    0.2842
      827    0.1427   -1.1038    0.1545   -0.2413    0.2720
      827    0.0122   -1.1078    0.1498   -0.2475    0.2842
      576    0.0122   -1.2176    0.1006   -0.0604    0.2544
      576    0.0298   -1.1921    0.0854   -0.0590    0.2842
      749    0.0298   -1.2604   -0.0673    0.2239    0.2539
      749    0.0306   -1.2404   -0.0451    0.2306    0.2845
      353    0.0306   -1.3595   -0.0415    0.1063    0.1696
      353    0.1149   -1.3001   -0.0556    0.2036    0.2845
      600    0.1149   -1.1036    0.7625   -0.1674    0.2791
      600    0.0061   -1.1004    0.7586   -0.1678    0.2851
        4    0.0061   -1.1259    0.8214   -0.0029    0.1774
