        -321  -9.78959426E-02  0.695393145     -0.374620110      0.493600011      0.193131924      -1.05851996       0.00000000       0.00000000               1
         223 -0.556433260      -1.07373810      -1.07038260      0.788035929      0.193131924      -1.05851996       0.00000000       0.00000000               1
         223  0.681805909      0.791183233       9.65521812      0.783006668      0.193131924      -1.05851996       0.00000000       0.00000000               1
         211 -0.497451365      -7.34121650E-02  -8.37762188E-03  0.139599994      0.193131924      -1.05851996       0.00000000       0.00000000               1
        2112 -0.437664181     -0.148290947     -0.611481190      0.939599991      0.193131924      -1.05851996       0.00000000       0.00000000               1
         211  0.191409320      0.903973162       12.9130774      0.139599994      0.193131924      -1.05851996       0.00000000       0.00000000               1
       -2224   1.14644659      0.403739393       3.55075645       1.22776461      0.193131924      -1.05851996       0.00000000       0.00000000               1
         323  -7.50429705E-02  0.195600957     -0.435464203      0.893008232      0.193131924      -1.05851996       0.00000000       0.00000000               1
        -311   1.13317239     -0.244404092     -0.371350914      0.497700006      0.193131924      -1.05851996       0.00000000       0.00000000               1
        -213  -1.11679113      0.861649215       4.08283663      0.743500292      0.193131924      -1.05851996       0.00000000       0.00000000               1
         213 -0.293471485     -0.337016553     -0.681863666      0.853876173      0.193131924      -1.05851996       0.00000000       0.00000000               1
        -213   1.65650976      0.513561130     -0.510186076      0.895083666      0.193131924      -1.05851996       0.00000000       0.00000000               1
         113  -1.20931041     -0.271863043     -0.417510122      0.693652928      0.193131924      -1.05851996       0.00000000       0.00000000               1
         211   6.17713481E-02 -0.626120269     -0.700636923      0.139599994      0.193131924      -1.05851996       0.00000000       0.00000000               1
         223 -0.327647746     -0.597898185      -37.1484833      0.782357991      0.193131924      -1.05851996       0.00000000       0.00000000               1
         313 -0.243248761     -0.743166983      -2.79109287      0.944630146      0.193131924      -1.05851996       0.00000000       0.00000000               1
         113 -0.740581512     -0.478702843       1.50721264      0.522392094      -2.30408907      0.950656056       0.00000000       0.00000000               2
         211  0.158063039      0.481347024       1.67865002      0.139599994      -2.30408907      0.950656056       0.00000000       0.00000000               2
         223 -0.705742657       1.57423806       3.78621912      0.773998678      -2.30408907      0.950656056       0.00000000       0.00000000               2
         221 -0.363406599     -0.760522127       1.07480717      0.548799992      -2.30408907      0.950656056       0.00000000       0.00000000               2
         111   1.13198292      -1.48192096      0.386701912      0.135000005      -2.30408907      0.950656056       0.00000000       0.00000000               2
        -323  0.289819479      0.139870033      0.340431809      0.787346423      -2.30408907      0.950656056       0.00000000       0.00000000               2
         321 -0.772172451      -1.30378557E-02 -0.496298432      0.493600011      -2.30408907      0.950656056       0.00000000       0.00000000               2
        -211   1.31227028      -1.52370667       2.11036205      0.139599994      -2.30408907      0.950656056       0.00000000       0.00000000               2
         111  0.143618643     -0.221369386      0.227957338      0.135000005      -2.30408907      0.950656056       0.00000000       0.00000000               2
         111  -9.97752473E-02 -0.263524473      0.146627396      0.135000005      -2.30408907      0.950656056       0.00000000       0.00000000               2
         221  -4.89498042E-02 -0.560916543      0.207777604      0.548799992      -2.30408907      0.950656056       0.00000000       0.00000000               2
        -321  -1.71036518     -0.539002776      -9.14046192      0.493600011      -2.34804344      -3.27892590       0.00000000       0.00000000               3
         211  0.489530742     -0.508765519      -1.15166688      0.139599994      -2.34804344      -3.27892590       0.00000000       0.00000000               3
        -211 -0.802204430     -0.749518156      -1.99621439      0.139599994      -2.34804344      -3.27892590       0.00000000       0.00000000               3
         321  -1.32029963       3.28965597E-02  -6.76596308      0.493600011      -2.34804344      -3.27892590       0.00000000       0.00000000               3
        -323   1.47683644       2.34775567      -2.32793212      0.940740943      -2.34804344      -3.27892590       0.00000000       0.00000000               3
         113 -0.593325317     -0.888714850     -0.943925798      0.638128877      -2.34804344      -3.27892590       0.00000000       0.00000000               3
